일자,도로명,위치,지점,시간,mean
2021-08-11,청연로,우리한식뷔페 앞,연동중학교입구 ~ 응암삼거리,점유율,4.8082
2021-08-11,충현로,153자동차정비소 앞,조치원교 ~ 조치원지하차도앞,점유율,3.8468
2021-08-11,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,3.387
2021-08-11,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,4.6592
2021-08-11,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,6.2704
2021-08-11,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,4.0505
2021-08-11,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,2.8774
2021-08-11,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,4.6778
2021-08-12,갈매로,기쁨뜰공원(청사),금사교고가차도동편 ~ 갈매로교차로1,점유율,3.6334
2021-08-12,갈매로,제3주차장(서측),노드_069 ~ 노드_070,점유율,1.7298
2021-08-12,당산로,연서면 봉암리,월암교남측 ~ 연서치안센터,점유율,2.6425
2021-08-12,산학리길,장군면 산학리,- ~ 송악교,점유율,2.8234
2021-08-12,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,4.3275
2021-08-12,새내로,조치원여중 앞,조치원여자중학교 ~ 조치원읍사무소,점유율,6.2407
2021-08-12,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,4.3264
2021-08-12,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,3.1465
2021-08-12,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,2.6198
2021-08-12,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,2.0725
2021-08-12,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,2.7653
2021-08-12,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,5.577
2021-08-12,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,2.7737
2021-08-12,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,5.3068
2021-08-12,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,2.2947
2021-08-12,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,5.3744
2021-08-12,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,2.1374
2021-08-12,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,3.866
2021-08-12,지방도96호선,장군면 금암리,송암교 ~ -,점유율,2.3962
2021-08-12,청연로,우리한식뷔페 앞,연동중학교입구 ~ 응암삼거리,점유율,4.3975
2021-08-12,충현로,153자동차정비소 앞,조치원교 ~ 조치원지하차도앞,점유율,3.1716
2021-08-12,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,4.064
2021-08-12,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,6.4638
2021-08-12,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,4.7471
2021-08-12,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,3.6259
2021-08-12,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,4.0754
2021-08-12,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,2.915
2021-08-13,갈매로,기쁨뜰공원(청사),금사교고가차도동편 ~ 갈매로교차로1,점유율,2.1248
2021-08-13,갈매로,제3주차장(서측),노드_069 ~ 노드_070,점유율,2.7804
2021-08-13,당산로,연서면 봉암리,월암교남측 ~ 연서치안센터,점유율,2.4952
2021-08-13,산학리길,장군면 산학리,- ~ 송악교,점유율,8.378
2021-08-13,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,6.6886
2021-08-13,새내로,조치원여중 앞,조치원여자중학교 ~ 조치원읍사무소,점유율,3.9196
2021-08-13,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,2.6886
2021-08-13,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,2.4015
2021-08-13,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,2.1132
2021-08-13,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,2.8502
2021-08-13,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,3.9477
2021-08-13,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,5.2182
2021-08-13,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,1.9542
2021-08-13,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,9.081
2021-08-13,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,1.9648
2021-08-13,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,5.6035
2021-08-13,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,2.3026
2021-08-13,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,3.2028
2021-08-13,지방도96호선,장군면 금암리,송암교 ~ -,점유율,1.8825
2021-08-13,청연로,우리한식뷔페 앞,연동중학교입구 ~ 응암삼거리,점유율,4.7863
2021-08-13,충현로,153자동차정비소 앞,조치원교 ~ 조치원지하차도앞,점유율,4.8117
2021-08-13,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,2.1074
2021-08-13,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,5.8538
2021-08-13,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,5.7754
2021-08-13,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,1.7918
2021-08-13,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,2.4627
2021-08-13,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,4.2922
2021-08-14,갈매로,기쁨뜰공원(청사),금사교고가차도동편 ~ 갈매로교차로1,점유율,2.224
2021-08-14,갈매로,제3주차장(서측),노드_069 ~ 노드_070,점유율,3.9806
2021-08-14,당산로,연서면 봉암리,월암교남측 ~ 연서치안센터,점유율,4.5218
2021-08-14,산학리길,장군면 산학리,- ~ 송악교,점유율,2.2371
2021-08-14,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,4.1121
2021-08-14,새내로,조치원여중 앞,조치원여자중학교 ~ 조치원읍사무소,점유율,3.4474
2021-08-14,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,2.3467
2021-08-14,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,4.4118
2021-08-14,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,2.8172
2021-08-14,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,2.4334
2021-08-14,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,2.9406
2021-08-14,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,7.1634
2021-08-14,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,1.6237
2021-08-14,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,6.4124
2021-08-14,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,2.0358
2021-08-14,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,4.0954
2021-08-14,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,1.8336
2021-08-14,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,3.2976
2021-08-14,지방도96호선,장군면 금암리,송암교 ~ -,점유율,2.9534
2021-08-14,청연로,우리한식뷔페 앞,연동중학교입구 ~ 응암삼거리,점유율,2.7798
2021-08-14,충현로,153자동차정비소 앞,조치원교 ~ 조치원지하차도앞,점유율,3.9445
2021-08-14,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,3.0042
2021-08-14,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,3.8254
2021-08-14,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,3.8496
2021-08-14,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,2.842
2021-08-14,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,2.5486
2021-08-14,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,5.5901
2021-08-15,갈매로,기쁨뜰공원(청사),금사교고가차도동편 ~ 갈매로교차로1,점유율,4.4292
2021-08-15,갈매로,제3주차장(서측),노드_069 ~ 노드_070,점유율,2.6746
2021-08-15,당산로,연서면 봉암리,월암교남측 ~ 연서치안센터,점유율,2.6145
2021-08-15,산학리길,장군면 산학리,- ~ 송악교,점유율,2.1299
2021-08-15,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,3.4588
2021-08-15,새내로,조치원여중 앞,조치원여자중학교 ~ 조치원읍사무소,점유율,4.5489
2021-08-15,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,3.0237
2021-08-15,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,2.5808
2021-08-15,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,2.0697
2021-08-15,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,5.3133
2021-08-15,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,2.5777
2021-08-15,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,6.4358
2021-08-15,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,2.0349
2021-08-15,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,5.0139
2021-08-15,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,1.86
2021-08-15,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,4.5141
2021-08-15,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,3.0308
2021-08-15,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,2.0672
2021-08-15,지방도96호선,장군면 금암리,송암교 ~ -,점유율,2.804
2021-08-15,청연로,우리한식뷔페 앞,연동중학교입구 ~ 응암삼거리,점유율,3.6204
2021-08-15,충현로,153자동차정비소 앞,조치원교 ~ 조치원지하차도앞,점유율,2.344
2021-08-15,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,2.1045
2021-08-15,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,4.6655
2021-08-15,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,3.5152
2021-08-15,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,4.9634
2021-08-15,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,4.1562
2021-08-15,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,3.7144
2021-08-16,갈매로,기쁨뜰공원(청사),금사교고가차도동편 ~ 갈매로교차로1,점유율,2.4604
2021-08-16,갈매로,제3주차장(서측),노드_069 ~ 노드_070,점유율,1.9021
2021-08-16,당산로,연서면 봉암리,월암교남측 ~ 연서치안센터,점유율,2.691
2021-08-16,산학리길,장군면 산학리,- ~ 송악교,점유율,3.2007
2021-08-16,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,4.8242
2021-08-16,새내로,조치원여중 앞,조치원여자중학교 ~ 조치원읍사무소,점유율,5.0642
2021-08-16,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,2.7787
2021-08-16,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,4.1554
2021-08-16,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,2.3771
2021-08-16,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,4.677
2021-08-16,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,3.302
2021-08-16,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,5.9845
2021-08-16,정안세종로,은하수공원(세종),수산IC교 북서 ~ 모개고가차도,점유율,1.7835
2021-08-16,조치원로,공영버스터미널 앞,조치원로1 ~ 상리사거리,점유율,5.877
2021-08-16,지방도604호선,연동면 송용리 세종방면,예양교차로남측 ~ 문주1교북측,점유율,3.7812
2021-08-16,지방도96호선,갈매로(대전),장남교차로 ~ 금남교앞,점유율,3.4118
2021-08-16,지방도96호선,부강교차로 세종방면,부강교차로2 ~ 부강교차로1,점유율,3.3539
2021-08-16,지방도96호선,세종이마트(공주),e마트남측교차로 ~ -,점유율,3.3844
2021-08-16,지방도96호선,장군면 금암리,송암교 ~ -,점유율,1.4252
2021-08-16,청연로,우리한식뷔페 앞,연동중학교입구 ~ 응암삼거리,점유율,3.0374
2021-08-16,충현로,153자동차정비소 앞,조치원교 ~ 조치원지하차도앞,점유율,3.811
2021-08-16,평기길,장군면 평기리,송학사거리 ~ 송문리,점유율,2.0779
2021-08-16,한누리대로,국세청맞은편,한누리대로지하4남측 ~ 한누리대로지하5북측,점유율,6.7952
2021-08-16,한누리대로,라온프라이빗시티앞,한누리대로고가2남측 ~ 노드_146,점유율,5.2647
2021-08-16,한누리대로,반곡동(공주),4-1생활권(한누리대로) ~ 반곡동(한누리대로),점유율,3.0312
2021-08-16,한누리대로,세종 교육청(공주),교육청앞 ~ 여울초교앞,점유율,2.6944
2021-08-16,한누리대로,양지초교북측(세종),한누리대로고가2북측 ~ 양지초교사거리,점유율,3.035
2021-08-17,갈매로,기쁨뜰공원(청사),금사교고가차도동편 ~ 갈매로교차로1,점유율,2.3739
2021-08-17,갈매로,제3주차장(서측),노드_069 ~ 노드_070,점유율,3.7784
2021-08-17,당산로,연서면 봉암리,월암교남측 ~ 연서치안센터,점유율,3.9905
2021-08-17,산학리길,장군면 산학리,- ~ 송악교,점유율,2.7729
2021-08-17,새내로,서울외과 앞,마음그린한의원 ~ 새내4길시점,점유율,4.4484
2021-08-17,새내로,조치원여중 앞,조치원여자중학교 ~ 조치원읍사무소,점유율,5.438
2021-08-17,시목부강로,시목교교차로 앞,- ~ 시목교(북측),점유율,2.6648
2021-08-17,시청대로,세종 시청(공주),시청입구 ~ 교육청후문,점유율,4.116
2021-08-17,연청로,문곡리 세종방면,문곡교차로 ~ 부강터널,점유율,2.9162
2021-08-17,용연로,연서면 와촌리,세종-공주경계 ~ 와룡로입구,점유율,4.7393
2021-08-17,일반국도1호선,산동교차로 대전방면,세종로교차로1 ~ 두만2리교차로2,점유율,3.0081
2021-08-17,일반국도36호선,다름고개(세종),다정동 ~ 올망초등학교,점유율,6.3274
