 ID	   위도	     경도	        지오이드고	       정밀도
237	36.35510	127.44974	  25.612		-
238	36.35510	127.44974	  25.612		-
239	36.35510	127.44974	  25.612		-
240	36.35510	127.44974	  25.612		-
241	36.35510	127.44974	  25.612		-
242	36.35510	127.44974	  25.612		-
243	36.35510	127.44974	  25.612		-
244	36.35510	127.44974	  25.612		-
245	36.35510	127.44974	  25.612		-
246	36.35510	127.44974	  25.612		-
247	36.35510	127.44974	  25.612		-
248	36.35510	127.44974	  25.612		-
249	36.35510	127.44974	  25.612		-
250	36.35510	127.44974	  25.612		-
251	36.35510	127.44974	  25.612		-
252	36.35510	127.44974	  25.612		-
253	36.35510	127.44974	  25.612		-
254	36.35510	127.44974	  25.612		-
255	36.35510	127.44974	  25.612		-
256	36.35510	127.44974	  25.612		-
257	36.35510	127.44974	  25.612		-
258	36.35510	127.44974	  25.612		-
259	36.35510	127.44974	  25.612		-
260	36.35510	127.44974	  25.612		-
261	36.35510	127.44974	  25.612		-
262	36.35510	127.44974	  25.612		-
263	36.35510	127.44974	  25.612		-
264	36.42248	127.42203	  25.390		-
265	36.35959	127.44642	  25.592		-
266	36.44943	127.43200	  25.383		-
267	36.35780	127.43866	  25.558		-
268	36.40182	127.41981	  25.415		-
269	36.34971	127.41205	  25.448		-
270	36.36858	127.41426	  25.432		-
271	36.37037	127.42424	  25.477		-
272	36.35331	127.42535	  25.502		-
273	36.35331	127.42535	  25.502		-
274	36.35331	127.42535	  25.502		-
275	36.35331	127.42535	  25.502		-
276	36.35331	127.42535	  25.502		-
277	36.35331	127.42535	  25.502		-
278	36.35331	127.42535	  25.502		-
279	36.35331	127.42535	  25.502		-
280	36.35331	127.42535	  25.502		-
281	36.35331	127.42535	  25.502		-
282	36.35331	127.42535	  25.502		-
283	36.35331	127.42535	  25.502		-
284	36.35331	127.42535	  25.502		-
285	36.35331	127.42535	  25.502		-
286	36.35331	127.42535	  25.502		-
287	36.35331	127.42535	  25.502		-
288	36.35331	127.42535	  25.502		-
289	36.35331	127.42535	  25.502		-
290	36.35331	127.42535	  25.502		-
291	36.35331	127.42535	  25.502		-
