index,geometry,id,gid,sgg_nm_k,sgg_nm_e,sgg_cd,sido_nm_k,sido_nm_e,sido_cd,value,stats_year,raw_d_year
126693,"POLYGON ((983000 1840500, 983000 1841000, 983500 1841000, 983500 1840500, 983000 1840500))",126694,다바83a40b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.822,2020,202010
126694,"POLYGON ((983000 1841000, 983000 1841500, 983500 1841500, 983500 1841000, 983000 1841000))",126695,다바83a41a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,11.49,2020,202010
126695,"POLYGON ((983000 1841500, 983000 1842000, 983500 1842000, 983500 1841500, 983000 1841500))",126696,다바83a41b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.833,2020,202010
126696,"POLYGON ((983000 1842000, 983000 1842500, 983500 1842500, 983500 1842000, 983000 1842000))",126697,다바83a42a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.002,2020,202010
126697,"POLYGON ((983000 1842500, 983000 1843000, 983500 1843000, 983500 1842500, 983000 1842500))",126698,다바83a42b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.015,2020,202010
126862,"POLYGON ((983500 1825000, 983500 1825500, 984000 1825500, 984000 1825000, 983500 1825000))",126863,다바83b25a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,12.781,2020,202010
126863,"POLYGON ((983500 1825500, 983500 1826000, 984000 1826000, 984000 1825500, 983500 1825500))",126864,다바83b25b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,13.91,2020,202010
126864,"POLYGON ((983500 1826000, 983500 1826500, 984000 1826500, 984000 1826000, 983500 1826000))",126865,다바83b26a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.009,2020,202010
126865,"POLYGON ((983500 1826500, 983500 1827000, 984000 1827000, 984000 1826500, 983500 1826500))",126866,다바83b26b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.786,2020,202010
126866,"POLYGON ((983500 1827000, 983500 1827500, 984000 1827500, 984000 1827000, 983500 1827000))",126867,다바83b27a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.229,2020,202010
126867,"POLYGON ((983500 1827500, 983500 1828000, 984000 1828000, 984000 1827500, 983500 1827500))",126868,다바83b27b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.598,2020,202010
126868,"POLYGON ((983500 1828000, 983500 1828500, 984000 1828500, 984000 1828000, 983500 1828000))",126869,다바83b28a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.536,2020,202010
126869,"POLYGON ((983500 1828500, 983500 1829000, 984000 1829000, 984000 1828500, 983500 1828500))",126870,다바83b28b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.834,2020,202010
126870,"POLYGON ((983500 1829000, 983500 1829500, 984000 1829500, 984000 1829000, 983500 1829000))",126871,다바83b29a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.812,2020,202010
126871,"POLYGON ((983500 1829500, 983500 1830000, 984000 1830000, 984000 1829500, 983500 1829500))",126872,다바83b29b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.233,2020,202010
126872,"POLYGON ((983500 1830000, 983500 1830500, 984000 1830500, 984000 1830000, 983500 1830000))",126873,다바83b30a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.197,2020,202010
126873,"POLYGON ((983500 1830500, 983500 1831000, 984000 1831000, 984000 1830500, 983500 1830500))",126874,다바83b30b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.316,2020,202010
126874,"POLYGON ((983500 1831000, 983500 1831500, 984000 1831500, 984000 1831000, 983500 1831000))",126875,다바83b31a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.383,2020,202010
126875,"POLYGON ((983500 1831500, 983500 1832000, 984000 1832000, 984000 1831500, 983500 1831500))",126876,다바83b31b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.099,2020,202010
126876,"POLYGON ((983500 1832000, 983500 1832500, 984000 1832500, 984000 1832000, 983500 1832000))",126877,다바83b32a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.543,2020,202010
126877,"POLYGON ((983500 1832500, 983500 1833000, 984000 1833000, 984000 1832500, 983500 1832500))",126878,다바83b32b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.321,2020,202010
126878,"POLYGON ((983500 1833000, 983500 1833500, 984000 1833500, 984000 1833000, 983500 1833000))",126879,다바83b33a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.879,2020,202010
126879,"POLYGON ((983500 1833500, 983500 1834000, 984000 1834000, 984000 1833500, 983500 1833500))",126880,다바83b33b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.732,2020,202010
126880,"POLYGON ((983500 1834000, 983500 1834500, 984000 1834500, 984000 1834000, 983500 1834000))",126881,다바83b34a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.234,2020,202010
126881,"POLYGON ((983500 1834500, 983500 1835000, 984000 1835000, 984000 1834500, 983500 1834500))",126882,다바83b34b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.666,2020,202010
126882,"POLYGON ((983500 1835000, 983500 1835500, 984000 1835500, 984000 1835000, 983500 1835000))",126883,다바83b35a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,9.282,2020,202010
126883,"POLYGON ((983500 1835500, 983500 1836000, 984000 1836000, 984000 1835500, 983500 1835500))",126884,다바83b35b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.265,2020,202010
126884,"POLYGON ((983500 1836000, 983500 1836500, 984000 1836500, 984000 1836000, 983500 1836000))",126885,다바83b36a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.584,2020,202010
126885,"POLYGON ((983500 1836500, 983500 1837000, 984000 1837000, 984000 1836500, 983500 1836500))",126886,다바83b36b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.402,2020,202010
126886,"POLYGON ((983500 1837000, 983500 1837500, 984000 1837500, 984000 1837000, 983500 1837000))",126887,다바83b37a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.44,2020,202010
126887,"POLYGON ((983500 1837500, 983500 1838000, 984000 1838000, 984000 1837500, 983500 1837500))",126888,다바83b37b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.707,2020,202010
126888,"POLYGON ((983500 1838000, 983500 1838500, 984000 1838500, 984000 1838000, 983500 1838000))",126889,다바83b38a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.653,2020,202010
126889,"POLYGON ((983500 1838500, 983500 1839000, 984000 1839000, 984000 1838500, 983500 1838500))",126890,다바83b38b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.368,2020,202010
126890,"POLYGON ((983500 1839000, 983500 1839500, 984000 1839500, 984000 1839000, 983500 1839000))",126891,다바83b39a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.044,2020,202010
126891,"POLYGON ((983500 1839500, 983500 1840000, 984000 1840000, 984000 1839500, 983500 1839500))",126892,다바83b39b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.723,2020,202010
126892,"POLYGON ((983500 1840000, 983500 1840500, 984000 1840500, 984000 1840000, 983500 1840000))",126893,다바83b40a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.092,2020,202010
126893,"POLYGON ((983500 1840500, 983500 1841000, 984000 1841000, 984000 1840500, 983500 1840500))",126894,다바83b40b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.536,2020,202010
126894,"POLYGON ((983500 1841000, 983500 1841500, 984000 1841500, 984000 1841000, 983500 1841000))",126895,다바83b41a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.847,2020,202010
126895,"POLYGON ((983500 1841500, 983500 1842000, 984000 1842000, 984000 1841500, 983500 1841500))",126896,다바83b41b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.449,2020,202010
126896,"POLYGON ((983500 1842000, 983500 1842500, 984000 1842500, 984000 1842000, 983500 1842000))",126897,다바83b42a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.192,2020,202010
126897,"POLYGON ((983500 1842500, 983500 1843000, 984000 1843000, 984000 1842500, 983500 1842500))",126898,다바83b42b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.448,2020,202010
127062,"POLYGON ((984000 1825000, 984000 1825500, 984500 1825500, 984500 1825000, 984000 1825000))",127063,다바84a25a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,16.414,2020,202010
127063,"POLYGON ((984000 1825500, 984000 1826000, 984500 1826000, 984500 1825500, 984000 1825500))",127064,다바84a25b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,16.726,2020,202010
127064,"POLYGON ((984000 1826000, 984000 1826500, 984500 1826500, 984500 1826000, 984000 1826000))",127065,다바84a26a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.121,2020,202010
127065,"POLYGON ((984000 1826500, 984000 1827000, 984500 1827000, 984500 1826500, 984000 1826500))",127066,다바84a26b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.327,2020,202010
127066,"POLYGON ((984000 1827000, 984000 1827500, 984500 1827500, 984500 1827000, 984000 1827000))",127067,다바84a27a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.875,2020,202010
127067,"POLYGON ((984000 1827500, 984000 1828000, 984500 1828000, 984500 1827500, 984000 1827500))",127068,다바84a27b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.356,2020,202010
127068,"POLYGON ((984000 1828000, 984000 1828500, 984500 1828500, 984500 1828000, 984000 1828000))",127069,다바84a28a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.382,2020,202010
127069,"POLYGON ((984000 1828500, 984000 1829000, 984500 1829000, 984500 1828500, 984000 1828500))",127070,다바84a28b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.722,2020,202010
127070,"POLYGON ((984000 1829000, 984000 1829500, 984500 1829500, 984500 1829000, 984000 1829000))",127071,다바84a29a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.145,2020,202010
127071,"POLYGON ((984000 1829500, 984000 1830000, 984500 1830000, 984500 1829500, 984000 1829500))",127072,다바84a29b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.865,2020,202010
127072,"POLYGON ((984000 1830000, 984000 1830500, 984500 1830500, 984500 1830000, 984000 1830000))",127073,다바84a30a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.429,2020,202010
127073,"POLYGON ((984000 1830500, 984000 1831000, 984500 1831000, 984500 1830500, 984000 1830500))",127074,다바84a30b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.531,2020,202010
127074,"POLYGON ((984000 1831000, 984000 1831500, 984500 1831500, 984500 1831000, 984000 1831000))",127075,다바84a31a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.396,2020,202010
127075,"POLYGON ((984000 1831500, 984000 1832000, 984500 1832000, 984500 1831500, 984000 1831500))",127076,다바84a31b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.688,2020,202010
127076,"POLYGON ((984000 1832000, 984000 1832500, 984500 1832500, 984500 1832000, 984000 1832000))",127077,다바84a32a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.815,2020,202010
127077,"POLYGON ((984000 1832500, 984000 1833000, 984500 1833000, 984500 1832500, 984000 1832500))",127078,다바84a32b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.334,2020,202010
127078,"POLYGON ((984000 1833000, 984000 1833500, 984500 1833500, 984500 1833000, 984000 1833000))",127079,다바84a33a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.035,2020,202010
127079,"POLYGON ((984000 1833500, 984000 1834000, 984500 1834000, 984500 1833500, 984000 1833500))",127080,다바84a33b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,9.366,2020,202010
127080,"POLYGON ((984000 1834000, 984000 1834500, 984500 1834500, 984500 1834000, 984000 1834000))",127081,다바84a34a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.211,2020,202010
127081,"POLYGON ((984000 1834500, 984000 1835000, 984500 1835000, 984500 1834500, 984000 1834500))",127082,다바84a34b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.383,2020,202010
127082,"POLYGON ((984000 1835000, 984000 1835500, 984500 1835500, 984500 1835000, 984000 1835000))",127083,다바84a35a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,11.014,2020,202010
127083,"POLYGON ((984000 1835500, 984000 1836000, 984500 1836000, 984500 1835500, 984000 1835500))",127084,다바84a35b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,10.234,2020,202010
127084,"POLYGON ((984000 1836000, 984000 1836500, 984500 1836500, 984500 1836000, 984000 1836000))",127085,다바84a36a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,11.296,2020,202010
127085,"POLYGON ((984000 1836500, 984000 1837000, 984500 1837000, 984500 1836500, 984000 1836500))",127086,다바84a36b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,9.771,2020,202010
127086,"POLYGON ((984000 1837000, 984000 1837500, 984500 1837500, 984500 1837000, 984000 1837000))",127087,다바84a37a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.488,2020,202010
127087,"POLYGON ((984000 1837500, 984000 1838000, 984500 1838000, 984500 1837500, 984000 1837500))",127088,다바84a37b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.36,2020,202010
127088,"POLYGON ((984000 1838000, 984000 1838500, 984500 1838500, 984500 1838000, 984000 1838000))",127089,다바84a38a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.573,2020,202010
127089,"POLYGON ((984000 1838500, 984000 1839000, 984500 1839000, 984500 1838500, 984000 1838500))",127090,다바84a38b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.017,2020,202010
127090,"POLYGON ((984000 1839000, 984000 1839500, 984500 1839500, 984500 1839000, 984000 1839000))",127091,다바84a39a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.736,2020,202010
127091,"POLYGON ((984000 1839500, 984000 1840000, 984500 1840000, 984500 1839500, 984000 1839500))",127092,다바84a39b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.644,2020,202010
127092,"POLYGON ((984000 1840000, 984000 1840500, 984500 1840500, 984500 1840000, 984000 1840000))",127093,다바84a40a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,0.634,2020,202010
127093,"POLYGON ((984000 1840500, 984000 1841000, 984500 1841000, 984500 1840500, 984000 1840500))",127094,다바84a40b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,0.988,2020,202010
127094,"POLYGON ((984000 1841000, 984000 1841500, 984500 1841500, 984500 1841000, 984000 1841000))",127095,다바84a41a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.286,2020,202010
127095,"POLYGON ((984000 1841500, 984000 1842000, 984500 1842000, 984500 1841500, 984000 1841500))",127096,다바84a41b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.044,2020,202010
127096,"POLYGON ((984000 1842000, 984000 1842500, 984500 1842500, 984500 1842000, 984000 1842000))",127097,다바84a42a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.731,2020,202010
127262,"POLYGON ((984500 1825000, 984500 1825500, 985000 1825500, 985000 1825000, 984500 1825000))",127263,다바84b25a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,17.752,2020,202010
127263,"POLYGON ((984500 1825500, 984500 1826000, 985000 1826000, 985000 1825500, 984500 1825500))",127264,다바84b25b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,14.706,2020,202010
127264,"POLYGON ((984500 1826000, 984500 1826500, 985000 1826500, 985000 1826000, 984500 1826000))",127265,다바84b26a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,10.954,2020,202010
127265,"POLYGON ((984500 1826500, 984500 1827000, 985000 1827000, 985000 1826500, 984500 1826500))",127266,다바84b26b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,9.286,2020,202010
127266,"POLYGON ((984500 1827000, 984500 1827500, 985000 1827500, 985000 1827000, 984500 1827000))",127267,다바84b27a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.48,2020,202010
127267,"POLYGON ((984500 1827500, 984500 1828000, 985000 1828000, 985000 1827500, 984500 1827500))",127268,다바84b27b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,9.144,2020,202010
127268,"POLYGON ((984500 1828000, 984500 1828500, 985000 1828500, 985000 1828000, 984500 1828000))",127269,다바84b28a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.253,2020,202010
127269,"POLYGON ((984500 1828500, 984500 1829000, 985000 1829000, 985000 1828500, 984500 1828500))",127270,다바84b28b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.002,2020,202010
127270,"POLYGON ((984500 1829000, 984500 1829500, 985000 1829500, 985000 1829000, 984500 1829000))",127271,다바84b29a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.158,2020,202010
127271,"POLYGON ((984500 1829500, 984500 1830000, 985000 1830000, 985000 1829500, 984500 1829500))",127272,다바84b29b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.816,2020,202010
127272,"POLYGON ((984500 1830000, 984500 1830500, 985000 1830500, 985000 1830000, 984500 1830000))",127273,다바84b30a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.516,2020,202010
127273,"POLYGON ((984500 1830500, 984500 1831000, 985000 1831000, 985000 1830500, 984500 1830500))",127274,다바84b30b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.25,2020,202010
127274,"POLYGON ((984500 1831000, 984500 1831500, 985000 1831500, 985000 1831000, 984500 1831000))",127275,다바84b31a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.221,2020,202010
127275,"POLYGON ((984500 1831500, 984500 1832000, 985000 1832000, 985000 1831500, 984500 1831500))",127276,다바84b31b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.642,2020,202010
127276,"POLYGON ((984500 1832000, 984500 1832500, 985000 1832500, 985000 1832000, 984500 1832000))",127277,다바84b32a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.69,2020,202010
127277,"POLYGON ((984500 1832500, 984500 1833000, 985000 1833000, 985000 1832500, 984500 1832500))",127278,다바84b32b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.061,2020,202010
127278,"POLYGON ((984500 1833000, 984500 1833500, 985000 1833500, 985000 1833000, 984500 1833000))",127279,다바84b33a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.971,2020,202010
127279,"POLYGON ((984500 1833500, 984500 1834000, 985000 1834000, 985000 1833500, 984500 1833500))",127280,다바84b33b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.802,2020,202010
127280,"POLYGON ((984500 1834000, 984500 1834500, 985000 1834500, 985000 1834000, 984500 1834000))",127281,다바84b34a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.133,2020,202010
127281,"POLYGON ((984500 1834500, 984500 1835000, 985000 1835000, 985000 1834500, 984500 1834500))",127282,다바84b34b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.589,2020,202010
127282,"POLYGON ((984500 1835000, 984500 1835500, 985000 1835500, 985000 1835000, 984500 1835000))",127283,다바84b35a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.121,2020,202010
127283,"POLYGON ((984500 1835500, 984500 1836000, 985000 1836000, 985000 1835500, 984500 1835500))",127284,다바84b35b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,10.598,2020,202010
127284,"POLYGON ((984500 1836000, 984500 1836500, 985000 1836500, 985000 1836000, 984500 1836000))",127285,다바84b36a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.141,2020,202010
127285,"POLYGON ((984500 1836500, 984500 1837000, 985000 1837000, 985000 1836500, 984500 1836500))",127286,다바84b36b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.14,2020,202010
127286,"POLYGON ((984500 1837000, 984500 1837500, 985000 1837500, 985000 1837000, 984500 1837000))",127287,다바84b37a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.323,2020,202010
127287,"POLYGON ((984500 1837500, 984500 1838000, 985000 1838000, 985000 1837500, 984500 1837500))",127288,다바84b37b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,3.89,2020,202010
127288,"POLYGON ((984500 1838000, 984500 1838500, 985000 1838500, 985000 1838000, 984500 1838000))",127289,다바84b38a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.205,2020,202010
127289,"POLYGON ((984500 1838500, 984500 1839000, 985000 1839000, 985000 1838500, 984500 1838500))",127290,다바84b38b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.189,2020,202010
127290,"POLYGON ((984500 1839000, 984500 1839500, 985000 1839500, 985000 1839000, 984500 1839000))",127291,다바84b39a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,0.942,2020,202010
127291,"POLYGON ((984500 1839500, 984500 1840000, 985000 1840000, 985000 1839500, 984500 1839500))",127292,다바84b39b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.347,2020,202010
127292,"POLYGON ((984500 1840000, 984500 1840500, 985000 1840500, 985000 1840000, 984500 1840000))",127293,다바84b40a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,0.994,2020,202010
127293,"POLYGON ((984500 1840500, 984500 1841000, 985000 1841000, 985000 1840500, 984500 1840500))",127294,다바84b40b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.449,2020,202010
127294,"POLYGON ((984500 1841000, 984500 1841500, 985000 1841500, 985000 1841000, 984500 1841000))",127295,다바84b41a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,1.789,2020,202010
127295,"POLYGON ((984500 1841500, 984500 1842000, 985000 1842000, 985000 1841500, 984500 1841500))",127296,다바84b41b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,2.663,2020,202010
127463,"POLYGON ((985000 1825500, 985000 1826000, 985500 1826000, 985500 1825500, 985000 1825500))",127464,다바85a25b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,11.609,2020,202010
127464,"POLYGON ((985000 1826000, 985000 1826500, 985500 1826500, 985500 1826000, 985000 1826000))",127465,다바85a26a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,12.025,2020,202010
127465,"POLYGON ((985000 1826500, 985000 1827000, 985500 1827000, 985500 1826500, 985000 1826500))",127466,다바85a26b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,10.551,2020,202010
127466,"POLYGON ((985000 1827000, 985000 1827500, 985500 1827500, 985500 1827000, 985000 1827000))",127467,다바85a27a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,10.829,2020,202010
127467,"POLYGON ((985000 1827500, 985000 1828000, 985500 1828000, 985500 1827500, 985000 1827500))",127468,다바85a27b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.679,2020,202010
127468,"POLYGON ((985000 1828000, 985000 1828500, 985500 1828500, 985500 1828000, 985000 1828000))",127469,다바85a28a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,9.063,2020,202010
127469,"POLYGON ((985000 1828500, 985000 1829000, 985500 1829000, 985500 1828500, 985000 1828500))",127470,다바85a28b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.246,2020,202010
127470,"POLYGON ((985000 1829000, 985000 1829500, 985500 1829500, 985500 1829000, 985000 1829000))",127471,다바85a29a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.304,2020,202010
127471,"POLYGON ((985000 1829500, 985000 1830000, 985500 1830000, 985500 1829500, 985000 1829500))",127472,다바85a29b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.921,2020,202010
127472,"POLYGON ((985000 1830000, 985000 1830500, 985500 1830500, 985500 1830000, 985000 1830000))",127473,다바85a30a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.943,2020,202010
127473,"POLYGON ((985000 1830500, 985000 1831000, 985500 1831000, 985500 1830500, 985000 1830500))",127474,다바85a30b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.038,2020,202010
127474,"POLYGON ((985000 1831000, 985000 1831500, 985500 1831500, 985500 1831000, 985000 1831000))",127475,다바85a31a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.054,2020,202010
127475,"POLYGON ((985000 1831500, 985000 1832000, 985500 1832000, 985500 1831500, 985000 1831500))",127476,다바85a31b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.071,2020,202010
127476,"POLYGON ((985000 1832000, 985000 1832500, 985500 1832500, 985500 1832000, 985000 1832000))",127477,다바85a32a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,7.304,2020,202010
127477,"POLYGON ((985000 1832500, 985000 1833000, 985500 1833000, 985500 1832500, 985000 1832500))",127478,다바85a32b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.435,2020,202010
127478,"POLYGON ((985000 1833000, 985000 1833500, 985500 1833500, 985500 1833000, 985000 1833000))",127479,다바85a33a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.049,2020,202010
127479,"POLYGON ((985000 1833500, 985000 1834000, 985500 1834000, 985500 1833500, 985000 1833500))",127480,다바85a33b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,9.292,2020,202010
127480,"POLYGON ((985000 1834000, 985000 1834500, 985500 1834500, 985500 1834000, 985000 1834000))",127481,다바85a34a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,8.611,2020,202010
127481,"POLYGON ((985000 1834500, 985000 1835000, 985500 1835000, 985500 1834500, 985000 1834500))",127482,다바85a34b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,5.074,2020,202010
127482,"POLYGON ((985000 1835000, 985000 1835500, 985500 1835500, 985500 1835000, 985000 1835000))",127483,다바85a35a,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,4.915,2020,202010
127483,"POLYGON ((985000 1835500, 985000 1836000, 985500 1836000, 985500 1835500, 985000 1835500))",127484,다바85a35b,세종특별자치시,Sejong-si,36110,세종특별자치시,Sejong-si,36,6.957,2020,202010
