,주용도코드명,대지위치
1277,주거지,대구광역시 북구 동변동 33-1번지
1278,주거지,대구광역시 북구 동변동 33-2번지
1279,주거지,대구광역시 북구 동변동 34번지
1280,편의시설,대구광역시 북구 서변동 12-4번지
1281,농축산업시설,대구광역시 북구 서변동 41-3번지
1282,편의시설,대구광역시 북구 서변동 53-2번지
1283,편의시설,대구광역시 북구 서변동 65-1번지
1284,주거지,대구광역시 북구 서변동 65-2번지
1285,주거지,대구광역시 북구 서변동 65-3번지
1287,편의시설,대구광역시 북구 서변동 65-4번지
1288,교육연구시설,대구광역시 북구 서변동 70-1번지
1289,주거지,대구광역시 북구 서변동 78-1번지
1290,편의시설,대구광역시 북구 조야동 11번지
1292,주거지,대구광역시 북구 조야동 26번지
1293,편의시설,대구광역시 북구 조야동 45번지
1294,주거지,대구광역시 북구 조야동 46번지
1295,편의시설,대구광역시 북구 조야동 46-1번지
1296,편의시설,대구광역시 북구 조야동 46-2번지
1297,주거지,대구광역시 북구 조야동 49-2번지
1298,주거지,대구광역시 북구 조야동 50번지
1299,주거지,대구광역시 북구 조야동 51번지
1300,주거지,대구광역시 북구 노곡동 1-1번지
1301,편의시설,대구광역시 북구 노곡동 62번지
1302,편의시설,대구광역시 북구 노곡동 65-1번지
1303,편의시설,대구광역시 북구 노곡동 67-1번지
1304,주거지,대구광역시 북구 노곡동 72번지
1305,주거지,대구광역시 북구 노곡동 72-1번지
1306,주거지,대구광역시 북구 노곡동 72-2번지
1307,주거지,대구광역시 북구 노곡동 72-3번지
1308,주거지,대구광역시 북구 노곡동 72-4번지
1309,주거지,대구광역시 북구 노곡동 72-6번지
1310,교육연구시설,대구광역시 북구 읍내동
1323,주거지,대구광역시 북구 동호동 2번지
1324,주거지,대구광역시 북구 동호동 65번지
1325,주거지,대구광역시 북구 동호동 70-1번지
1326,편의시설,대구광역시 북구 동호동 126번지
1327,편의시설,대구광역시 북구 동호동 126-6번지
1328,편의시설,대구광역시 북구 동호동 127번지
1329,자동차관련시설,대구광역시 북구 동호동 151-2번지
1330,편의시설,대구광역시 북구 학정동
1334,님비시설,대구광역시 북구 학정동 34-1번지
1335,주거지,대구광역시 북구 학정동 44번지
1336,주거지,대구광역시 북구 학정동 45번지
1337,공공용시설,대구광역시 북구 학정동 55-1번지
1338,편의시설,대구광역시 북구 학정동 60번지
1339,편의시설,대구광역시 북구 학정동 63번지
1340,편의시설,대구광역시 북구 도남동
1346,농축산업시설,대구광역시 북구 도남동 36번지
1347,창고시설,대구광역시 북구 도남동 46-1번지
1348,주거지,대구광역시 북구 도남동 51-6번지
1349,주거지,대구광역시 북구 도남동 52-1번지
1350,님비시설,대구광역시 북구 국우동
1355,교육연구시설,대구광역시 북구 국우동 77-1번지
1359,교육연구시설,대구광역시 북구 국우동 129번지
1360,주거지,대구광역시 북구 구암동 1-3번지
1361,창고시설,대구광역시 북구 구암동 1-7번지
1363,주거지,대구광역시 북구 구암동 6번지
1365,주거지,대구광역시 북구 구암동 7-2번지
1366,주거지,대구광역시 북구 구암동 8번지
1368,주거지,대구광역시 북구 구암동 18번지
1369,주거지,대구광역시 북구 구암동 20-2번지
1370,편의시설,대구광역시 북구 동천동
1372,생산시설,대구광역시 북구 동천동 214-8번지
1373,생산시설,대구광역시 북구 동천동 215-1번지
1374,주거지,대구광역시 북구 동천동 223번지
1375,주거지,대구광역시 북구 동천동 224번지
1376,주거지,대구광역시 북구 동천동 225-1번지
1377,편의시설,대구광역시 북구 동천동 225-2번지
1378,주거지,대구광역시 북구 동천동 225-3번지
1379,주거지,대구광역시 북구 동천동 225-4번지
1380,편의시설,대구광역시 북구 관음동
1382,주거지,대구광역시 북구 관음동 5번지
1383,편의시설,대구광역시 북구 관음동 6-1번지
1384,창고시설,대구광역시 북구 관음동 6-2번지
1385,주거지,대구광역시 북구 관음동 6-3번지
1386,편의시설,대구광역시 북구 관음동 7번지
1389,창고시설,대구광역시 북구 관음동 10번지
1390,주거지,대구광역시 북구 태전동 1번지
1391,주거지,대구광역시 북구 태전동 11번지
1392,주거지,대구광역시 북구 태전동 26번지
1393,님비시설,대구광역시 북구 태전동 28-1번지
1397,편의시설,대구광역시 북구 태전동 32-1번지
1398,편의시설,대구광역시 북구 태전동 34-3번지
1399,님비시설,대구광역시 북구 태전동 38번지
1400,편의시설,대구광역시 북구 매천동
1402,주거지,대구광역시 북구 매천동 23번지
1404,주거지,대구광역시 북구 매천동 32-2번지
1405,주거지,대구광역시 북구 매천동 42번지
1406,주거지,대구광역시 북구 매천동 42-1번지
1407,주거지,대구광역시 북구 매천동 42-2번지
1408,주거지,대구광역시 북구 매천동 42-4번지
1409,주거지,대구광역시 북구 매천동 42-5번지
1410,주거지,대구광역시 북구 팔달동
1413,편의시설,대구광역시 북구 팔달동 1-2번지
1415,주거지,대구광역시 북구 팔달동 3-1번지
1416,주거지,대구광역시 북구 팔달동 3-7번지
1417,주거지,대구광역시 북구 팔달동 3-8번지
1418,편의시설,대구광역시 북구 팔달동 4-3번지
1419,편의시설,대구광역시 북구 팔달동 4-20번지
1420,주거지,대구광역시 북구 금호동
1421,주거지,대구광역시 북구 금호동 18번지
1422,주거지,대구광역시 북구 금호동 21번지
1423,편의시설,대구광역시 북구 금호동 33번지
1424,창고시설,대구광역시 북구 금호동 35번지
1425,편의시설,대구광역시 북구 금호동 40번지
1430,주거지,대구광역시 북구 사수동
1432,주거지,대구광역시 북구 사수동 114-1번지
1433,주거지,대구광역시 북구 사수동 114-2번지
1434,주거지,대구광역시 북구 사수동 114-3번지
1435,문화및집회시설,대구광역시 북구 사수동 114-4번지
1436,주거지,대구광역시 북구 사수동 114-6번지
1437,창고시설,대구광역시 북구 사수동 116번지
1438,주거지,대구광역시 북구 사수동 133번지
1439,문화및집회시설,대구광역시 북구 사수동 135번지
1440,농축산업시설,대구광역시 북구 연경동 53-1번지
1441,농축산업시설,대구광역시 북구 연경동 57번지
1442,농축산업시설,대구광역시 북구 연경동 62-1번지
1444,농축산업시설,대구광역시 북구 연경동 65번지
1445,창고시설,대구광역시 북구 연경동 71번지
1446,농축산업시설,대구광역시 북구 연경동 77번지
1448,편의시설,대구광역시 북구 연경동 78번지
1449,농축산업시설,대구광역시 북구 연경동 81번지
1450,방송통신시설,대구광역시 수성구 범어동 1번지
1451,편의시설,대구광역시 수성구 범어동 1-1번지
1452,편의시설,대구광역시 수성구 범어동 1-2번지
1453,편의시설,대구광역시 수성구 범어동 1-3번지
1454,생산시설,대구광역시 수성구 범어동 1-5번지
1455,생산시설,대구광역시 수성구 범어동 1-7번지
1456,생산시설,대구광역시 수성구 범어동 1-8번지
1457,생산시설,대구광역시 수성구 범어동 1-10번지
1458,생산시설,대구광역시 수성구 범어동 2-1번지
1459,편의시설,대구광역시 수성구 범어동 2-3번지
1460,편의시설,대구광역시 수성구 만촌동 21-11번지
1461,편의시설,대구광역시 수성구 만촌동 57번지
1464,편의시설,대구광역시 수성구 만촌동 57-23번지
1467,편의시설,대구광역시 수성구 만촌동 74번지
1468,편의시설,대구광역시 수성구 만촌동 74-8번지
1469,주거지,대구광역시 수성구 만촌동 77-5번지
1470,편의시설,대구광역시 수성구 수성동1가 37-4번지
1471,편의시설,대구광역시 수성구 수성동1가 37-6번지
1472,편의시설,대구광역시 수성구 수성동1가 37-11번지
1473,편의시설,대구광역시 수성구 수성동1가 37-12번지
1474,주거지,대구광역시 수성구 수성동1가 38-6번지
1475,주거지,대구광역시 수성구 수성동1가 38-10번지
1476,주거지,대구광역시 수성구 수성동1가 38-11번지
1477,편의시설,대구광역시 수성구 수성동1가 38-13번지
1478,주거지,대구광역시 수성구 수성동1가 38-14번지
1479,주거지,대구광역시 수성구 수성동1가 38-16번지
1480,편의시설,대구광역시 수성구 수성동2가
1481,생산시설,대구광역시 수성구 수성동2가 1번지
1482,주거지,대구광역시 수성구 수성동2가 1-3번지
1483,교육연구시설,대구광역시 수성구 수성동2가 17-1번지
1485,편의시설,대구광역시 수성구 수성동2가 23-1번지
1486,주거지,대구광역시 수성구 수성동2가 23-3번지
1487,주거지,대구광역시 수성구 수성동2가 24-1번지
1488,편의시설,대구광역시 수성구 수성동2가 24-2번지
1489,주거지,대구광역시 수성구 수성동2가 24-3번지
1490,생산시설,대구광역시 수성구 수성동3가 1번지
1491,편의시설,대구광역시 수성구 수성동3가 2-1번지
1492,편의시설,대구광역시 수성구 수성동3가 5-1번지
1493,편의시설,대구광역시 수성구 수성동3가 8번지
1494,편의시설,대구광역시 수성구 수성동3가 9번지
1495,편의시설,대구광역시 수성구 수성동3가 10번지
1496,주거지,대구광역시 수성구 수성동3가 10-1번지
1497,창고시설,대구광역시 수성구 수성동3가 11번지
1498,편의시설,대구광역시 수성구 수성동3가 12-1번지
1499,편의시설,대구광역시 수성구 수성동3가 14-2번지
1500,주거지,대구광역시 수성구 수성동4가 974-4번지
1502,편의시설,대구광역시 수성구 수성동4가 980-2번지
1503,편의시설,대구광역시 수성구 수성동4가 980-3번지
1504,편의시설,대구광역시 수성구 수성동4가 980-4번지
1505,편의시설,대구광역시 수성구 수성동4가 980-5번지
1506,편의시설,대구광역시 수성구 수성동4가 980-9번지
1507,편의시설,대구광역시 수성구 수성동4가 980-11번지
1508,주거지,대구광역시 수성구 수성동4가 980-12번지
1510,주거지,대구광역시 수성구 황금동 7번지
1511,교육연구시설,대구광역시 수성구 황금동 9번지
1515,주거지,대구광역시 수성구 황금동 11번지
1516,농축산업시설,대구광역시 수성구 황금동 43번지
1517,주거지,대구광역시 수성구 황금동 57-1번지
1518,주거지,대구광역시 수성구 황금동 57-2번지
1519,편의시설,대구광역시 수성구 황금동 57-4번지
1520,님비시설,대구광역시 수성구 중동 7-1번지
1521,주거지,대구광역시 수성구 중동 7-3번지
1522,주거지,대구광역시 수성구 중동 7-4번지
1523,주거지,대구광역시 수성구 중동 7-5번지
1524,주거지,대구광역시 수성구 중동 7-6번지
1525,주거지,대구광역시 수성구 중동 7-7번지
1526,주거지,대구광역시 수성구 중동 7-8번지
1527,주거지,대구광역시 수성구 중동 8-1번지
1528,주거지,대구광역시 수성구 중동 8-2번지
1529,주거지,대구광역시 수성구 중동 8-3번지
1530,편의시설,대구광역시 수성구 상동 1-1번지
1531,편의시설,대구광역시 수성구 상동 1-2번지
1532,편의시설,대구광역시 수성구 상동 1-3번지
1533,주거지,대구광역시 수성구 상동 1-5번지
1534,편의시설,대구광역시 수성구 상동 2-1번지
1536,편의시설,대구광역시 수성구 상동 2-2번지
1537,편의시설,대구광역시 수성구 상동 2-4번지
1539,주거지,대구광역시 수성구 상동 2-5번지
1540,편의시설,대구광역시 수성구 파동 1-1번지
1544,교육연구시설,대구광역시 수성구 파동 2번지
1550,편의시설,대구광역시 수성구 두산동 2번지
1551,편의시설,대구광역시 수성구 두산동 2-1번지
1552,편의시설,대구광역시 수성구 두산동 2-2번지
1553,주거지,대구광역시 수성구 두산동 2-4번지
1554,주거지,대구광역시 수성구 두산동 2-5번지
1555,주거지,대구광역시 수성구 두산동 2-6번지
1556,주거지,대구광역시 수성구 두산동 2-7번지
1557,주거지,대구광역시 수성구 두산동 2-8번지
1558,주거지,대구광역시 수성구 두산동 2-9번지
1559,편의시설,대구광역시 수성구 두산동 3-1번지
1560,편의시설,대구광역시 수성구 지산동 24-1번지
1561,편의시설,대구광역시 수성구 지산동 26번지
1562,편의시설,대구광역시 수성구 지산동 29번지
1563,주거지,대구광역시 수성구 지산동 32번지
1564,주거지,대구광역시 수성구 지산동 37번지
1565,창고시설,대구광역시 수성구 지산동 46번지
1566,편의시설,대구광역시 수성구 지산동 61번지
1567,편의시설,대구광역시 수성구 지산동 63번지
1569,편의시설,대구광역시 수성구 지산동 65-1번지
1570,교육연구시설,대구광역시 수성구 범물동 45번지
1571,주거지,대구광역시 수성구 범물동 53-12번지
1572,자동차관련시설,대구광역시 수성구 범물동 105번지
1573,편의시설,대구광역시 수성구 범물동 105-1번지
1574,자원순환관련시설,대구광역시 수성구 범물동 105-7번지
1575,생산시설,대구광역시 수성구 범물동 134번지
1580,주거지,대구광역시 수성구 시지동
1584,주거지,대구광역시 수성구 시지동 28번지
1590,주거지,대구광역시 수성구 매호동
1600,주거지,대구광역시 수성구 성동
1602,주거지,대구광역시 수성구 성동 6번지
1604,주거지,대구광역시 수성구 성동 10-4번지
1605,주거지,대구광역시 수성구 성동 15-2번지
1606,창고시설,대구광역시 수성구 성동 20번지
1607,주거지,대구광역시 수성구 성동 27번지
1608,주거지,대구광역시 수성구 성동 28번지
1609,주거지,대구광역시 수성구 성동 29번지
1610,편의시설,대구광역시 수성구 사월동 9번지
1612,주거지,대구광역시 수성구 사월동 13번지
1613,편의시설,대구광역시 수성구 사월동 15-1번지
1614,창고시설,대구광역시 수성구 사월동 20-1번지
1615,주거지,대구광역시 수성구 사월동 22-1번지
1616,자동차관련시설,대구광역시 수성구 사월동 26번지
1618,주거지,대구광역시 수성구 사월동 27번지
1619,편의시설,대구광역시 수성구 사월동 27-1번지
1620,생산시설,대구광역시 수성구 신매동 1번지
1621,편의시설,대구광역시 수성구 신매동 10-7번지
1622,편의시설,대구광역시 수성구 신매동 10-8번지
1623,편의시설,대구광역시 수성구 신매동 10-11번지
1624,편의시설,대구광역시 수성구 신매동 10-12번지
1625,주거지,대구광역시 수성구 신매동 10-14번지
1630,편의시설,대구광역시 수성구 욱수동 3번지
1631,편의시설,대구광역시 수성구 욱수동 5번지
1632,주거지,대구광역시 수성구 욱수동 9번지
1634,편의시설,대구광역시 수성구 욱수동 9-1번지
1635,편의시설,대구광역시 수성구 욱수동 11-1번지
1636,생산시설,대구광역시 수성구 욱수동 11-4번지
1637,주거지,대구광역시 수성구 욱수동 44번지
1638,주거지,대구광역시 수성구 욱수동 47번지
1639,편의시설,대구광역시 수성구 욱수동 48-1번지
1640,주거지,대구광역시 수성구 노변동 1-4번지
1641,편의시설,대구광역시 수성구 노변동 4번지
1644,주거지,대구광역시 수성구 노변동 4-1번지
1645,방송통신시설,대구광역시 수성구 노변동 4-2번지
1646,주거지,대구광역시 수성구 노변동 4-5번지
1647,주거지,대구광역시 수성구 노변동 4-12번지
1648,주거지,대구광역시 수성구 노변동 4-13번지
1649,주거지,대구광역시 수성구 노변동 4-14번지
1650,주거지,대구광역시 수성구 삼덕동
1660,주거지,대구광역시 수성구 연호동
1670,주거지,대구광역시 수성구 이천동
1673,주거지,대구광역시 수성구 이천동 2번지
1674,편의시설,대구광역시 수성구 이천동 2-2번지
1675,주거지,대구광역시 수성구 이천동 5-1번지
1676,주거지,대구광역시 수성구 이천동 6번지
1677,생산시설,대구광역시 수성구 이천동 9번지
1678,편의시설,대구광역시 수성구 이천동 11-1번지
1679,편의시설,대구광역시 수성구 이천동 13-2번지
1680,주거지,대구광역시 수성구 고모동
1682,주거지,대구광역시 수성구 고모동 1-1번지
1683,문화및집회시설,대구광역시 수성구 고모동 1-3번지
1685,편의시설,대구광역시 수성구 고모동 6-1번지
1686,주거지,대구광역시 수성구 고모동 11번지
1687,주거지,대구광역시 수성구 고모동 15번지
1688,주거지,대구광역시 수성구 고모동 17번지
1689,편의시설,대구광역시 수성구 고모동 20-1번지
1690,주거지,대구광역시 수성구 가천동
1691,농축산업시설,대구광역시 수성구 가천동 1번지
1692,주거지,대구광역시 수성구 가천동 2-2번지
1693,주거지,대구광역시 수성구 가천동 10번지
1694,농축산업시설,대구광역시 수성구 가천동 21번지
1695,주거지,대구광역시 수성구 가천동 24-2번지
1696,편의시설,대구광역시 수성구 가천동 43번지
1697,편의시설,대구광역시 수성구 가천동 48번지
1698,편의시설,대구광역시 수성구 가천동 94-3번지
1699,편의시설,대구광역시 수성구 가천동 95-4번지
1700,주거지,대구광역시 수성구 대흥동
1707,주거지,대구광역시 수성구 대흥동 23번지
1708,주거지,대구광역시 수성구 대흥동 138-4번지
1709,편의시설,대구광역시 수성구 대흥동 139번지
1710,주거지,대구광역시 달서구 성당동 52-1번지
1712,편의시설,대구광역시 달서구 성당동 52-2번지
1713,주거지,대구광역시 달서구 성당동 52-3번지
1714,주거지,대구광역시 달서구 성당동 52-4번지
1715,주거지,대구광역시 달서구 성당동 52-5번지
1716,주거지,대구광역시 달서구 성당동 52-6번지
1717,주거지,대구광역시 달서구 성당동 52-7번지
1718,주거지,대구광역시 달서구 성당동 52-8번지
1719,주거지,대구광역시 달서구 성당동 52-9번지
1720,자동차관련시설,대구광역시 달서구 두류동 70-18번지
1721,편의시설,대구광역시 달서구 두류동 74-20번지
1722,편의시설,대구광역시 달서구 두류동 74-21번지
1723,주거지,대구광역시 달서구 두류동 74-24번지
1724,편의시설,대구광역시 달서구 두류동 75-14번지
1725,편의시설,대구광역시 달서구 두류동 75-15번지
1726,주거지,대구광역시 달서구 두류동 75-18번지
1727,주거지,대구광역시 달서구 두류동 75-21번지
1728,주거지,대구광역시 달서구 두류동 75-22번지
1729,주거지,대구광역시 달서구 두류동 75-27번지
1730,편의시설,대구광역시 달서구 파호동 1번지
1731,편의시설,대구광역시 달서구 파호동 2번지
1732,주거지,대구광역시 달서구 파호동 5번지
1735,주거지,대구광역시 달서구 파호동 24번지
1740,생산시설,대구광역시 달서구 호림동 1번지
1742,생산시설,대구광역시 달서구 호림동 1-1번지
1746,생산시설,대구광역시 달서구 호림동 1-2번지
1749,생산시설,대구광역시 달서구 호림동 1-3번지
1750,주거지,대구광역시 달서구 갈산동 1번지
1758,생산시설,대구광역시 달서구 갈산동 1-3번지
1760,주거지,대구광역시 달서구 신당동 75-3번지
1761,주거지,대구광역시 달서구 신당동 75-4번지
1762,주거지,대구광역시 달서구 신당동 75-5번지
1763,편의시설,대구광역시 달서구 신당동 75-10번지
1764,주거지,대구광역시 달서구 신당동 75-11번지
1765,주거지,대구광역시 달서구 신당동 78-1번지
1766,주거지,대구광역시 달서구 신당동 78-2번지
1767,편의시설,대구광역시 달서구 신당동 78-3번지
1768,편의시설,대구광역시 달서구 신당동 78-4번지
1769,주거지,대구광역시 달서구 신당동 143번지
1770,주거지,대구광역시 달서구 이곡동 120-1번지
1772,편의시설,대구광역시 달서구 이곡동 120-3번지
1773,편의시설,대구광역시 달서구 이곡동 120-12번지
1775,주거지,대구광역시 달서구 이곡동 121번지
1776,주거지,대구광역시 달서구 이곡동 123번지
1777,주거지,대구광역시 달서구 이곡동 124번지
1778,주거지,대구광역시 달서구 이곡동 124-4번지
1779,편의시설,대구광역시 달서구 이곡동 125번지
1780,생산시설,대구광역시 달서구 장동 4-1번지
1782,편의시설,대구광역시 달서구 장동 4-4번지
1783,님비시설,대구광역시 달서구 장동 6번지
1784,창고시설,대구광역시 달서구 장동 10-3번지
1785,편의시설,대구광역시 달서구 장동 10-5번지
1786,생산시설,대구광역시 달서구 장동 13-2번지
1787,자동차관련시설,대구광역시 달서구 장동 14번지
1790,편의시설,대구광역시 달서구 장기동 1-2번지
1791,창고시설,대구광역시 달서구 장기동 1-4번지
1793,창고시설,대구광역시 달서구 장기동 2-2번지
1794,주거지,대구광역시 달서구 장기동 3-2번지
1795,편의시설,대구광역시 달서구 장기동 3-3번지
1796,주거지,대구광역시 달서구 장기동 3-4번지
1798,주거지,대구광역시 달서구 장기동 5번지
1800,교육연구시설,대구광역시 달서구 용산동 5-1번지
1802,교육연구및복지시설,대구광역시 달서구 용산동 6번지
1808,님비시설,대구광역시 달서구 용산동 6-10번지
1810,주거지,대구광역시 달서구 죽전동 48번지
1811,주거지,대구광역시 달서구 죽전동 59-2번지
1816,주거지,대구광역시 달서구 죽전동 59-6번지
1817,주거지,대구광역시 달서구 죽전동 59-7번지
1818,주거지,대구광역시 달서구 죽전동 59-8번지
1819,편의시설,대구광역시 달서구 죽전동 59-9번지
1820,주거지,대구광역시 달서구 감삼동 20-1번지
1821,주거지,대구광역시 달서구 감삼동 20-2번지
1822,주거지,대구광역시 달서구 감삼동 20-4번지
1823,주거지,대구광역시 달서구 감삼동 20-5번지
1824,주거지,대구광역시 달서구 감삼동 20-6번지
1825,주거지,대구광역시 달서구 감삼동 20-7번지
1827,주거지,대구광역시 달서구 감삼동 20-9번지
1828,주거지,대구광역시 달서구 감삼동 20-10번지
1829,주거지,대구광역시 달서구 감삼동 20-15번지
1830,자동차관련시설,대구광역시 달서구 본리동 1-2번지
1831,판매시설,대구광역시 달서구 본리동 1-8번지
1832,편의시설,대구광역시 달서구 본리동 1-9번지
1833,편의시설,대구광역시 달서구 본리동 2-2번지
1834,편의시설,대구광역시 달서구 본리동 2-4번지
1835,편의시설,대구광역시 달서구 본리동 2-6번지
1836,편의시설,대구광역시 달서구 본리동 2-7번지
1837,주거지,대구광역시 달서구 본리동 2-8번지
1838,편의시설,대구광역시 달서구 본리동 2-9번지
1839,편의시설,대구광역시 달서구 본리동 2-16번지
1840,교육연구시설,대구광역시 달서구 상인동 1번지
1850,주거지,대구광역시 달서구 도원동
1852,주거지,대구광역시 달서구 도원동 51번지
1853,주거지,대구광역시 달서구 도원동 279번지
1854,주거지,대구광역시 달서구 도원동 398번지
1855,주거지,대구광역시 달서구 도원동 470-1번지
1856,주거지,대구광역시 달서구 도원동 470-2번지
1858,주거지,대구광역시 달서구 도원동 475-6번지
1860,편의시설,대구광역시 달서구 진천동 2번지
1861,편의시설,대구광역시 달서구 진천동 2-25번지
1862,편의시설,대구광역시 달서구 진천동 5-6번지
1863,주거지,대구광역시 달서구 진천동 15-1번지
1870,주거지,대구광역시 달서구 유천동 42번지
1880,편의시설,대구광역시 달서구 대천동 291-10번지
1881,생산시설,대구광역시 달서구 대천동 326-1번지
1890,주거지,대구광역시 달서구 월성동
1893,주거지,대구광역시 달서구 월성동 41-2번지
1894,교육연구및복지시설,대구광역시 달서구 월성동 82번지
1895,교육연구시설,대구광역시 달서구 월성동 82-1번지
1897,주거지,대구광역시 달서구 월성동 84번지
1900,주거지,대구광역시 달서구 월암동 1번지
1901,생산시설,대구광역시 달서구 월암동 1-11번지
1908,생산시설,대구광역시 달서구 월암동 1-13번지
1909,생산시설,대구광역시 달서구 월암동 1-14번지
1910,주거지,대구광역시 달서구 송현동 50번지
1919,편의시설,대구광역시 달서구 송현동 55-1번지
1920,편의시설,대구광역시 달서구 대곡동 2번지
1921,주거지,대구광역시 달서구 대곡동 2-1번지
1928,편의시설,대구광역시 달서구 대곡동 2-3번지
1929,편의시설,대구광역시 달서구 대곡동 2-7번지
1930,편의시설,대구광역시 달서구 본동 225-1번지
1932,편의시설,대구광역시 달서구 본동 225-3번지
1933,생산시설,대구광역시 달서구 본동 225-7번지
1934,판매시설,대구광역시 달서구 본동 225-8번지
1935,주거지,대구광역시 달서구 본동 247번지
1940,주거지,대구광역시 달서구 호산동 1번지
1941,교육연구시설,대구광역시 달서구 호산동 1-11번지
1943,주거지,대구광역시 달서구 호산동 14번지
1944,주거지,대구광역시 달서구 호산동 18번지
1945,주거지,대구광역시 달서구 호산동 21번지
1946,주거지,대구광역시 달서구 호산동 23-1번지
1947,주거지,대구광역시 달서구 호산동 41-4번지
1948,교육연구시설,대구광역시 달서구 호산동 105-1번지
1950,편의시설,대구광역시 달성군 화원읍 천내리 19-1번지
1951,주거지,대구광역시 달성군 화원읍 천내리 21번지
1952,주거지,대구광역시 달성군 화원읍 천내리 21-1번지
1953,주거지,대구광역시 달성군 화원읍 천내리 21-2번지
1954,주거지,대구광역시 달성군 화원읍 천내리 21-3번지
1955,주거지,대구광역시 달성군 화원읍 천내리 21-4번지
1956,주거지,대구광역시 달성군 화원읍 천내리 21-5번지
1957,주거지,대구광역시 달성군 화원읍 천내리 21-6번지
1958,주거지,대구광역시 달성군 화원읍 천내리 21-7번지
1959,주거지,대구광역시 달성군 화원읍 천내리 21-8번지
1960,편의시설,대구광역시 달성군 화원읍 구라리 795-2번지
1961,창고시설,대구광역시 달성군 화원읍 구라리 840번지
1962,편의시설,대구광역시 달성군 화원읍 구라리 846번지
1963,주거지,대구광역시 달성군 화원읍 구라리 850-1번지
1965,주거지,대구광역시 달성군 화원읍 구라리 851번지
1966,편의시설,대구광역시 달성군 화원읍 구라리 852번지
1968,주거지,대구광역시 달성군 화원읍 구라리 854번지
1969,주거지,대구광역시 달성군 화원읍 구라리 856번지
1970,주거지,대구광역시 달성군 화원읍 성산리 1번지
1971,주거지,대구광역시 달성군 화원읍 성산리 2번지
1972,생산시설,대구광역시 달성군 화원읍 성산리 3-1번지
1973,창고시설,대구광역시 달성군 화원읍 성산리 3-2번지
1974,생산시설,대구광역시 달성군 화원읍 성산리 5번지
1975,편의시설,대구광역시 달성군 화원읍 성산리 6번지
1976,주거지,대구광역시 달성군 화원읍 성산리 10번지
1978,생산시설,대구광역시 달성군 화원읍 성산리 11번지
1979,생산시설,대구광역시 달성군 화원읍 성산리 11-3번지
1980,창고시설,대구광역시 달성군 화원읍 설화리 139-2번지
1981,편의시설,대구광역시 달성군 화원읍 설화리 147-2번지
1982,생산시설,대구광역시 달성군 화원읍 설화리 148-1번지
1983,생산시설,대구광역시 달성군 화원읍 설화리 149-2번지
1984,생산시설,대구광역시 달성군 화원읍 설화리 151-1번지
1985,생산시설,대구광역시 달성군 화원읍 설화리 151-2번지
1986,편의시설,대구광역시 달성군 화원읍 설화리 154번지
1987,편의시설,대구광역시 달성군 화원읍 설화리 154-1번지
1988,창고시설,대구광역시 달성군 화원읍 설화리 155-1번지
1989,편의시설,대구광역시 달성군 화원읍 설화리 156-1번지
1990,농축산업시설,대구광역시 달성군 화원읍 명곡리 20-1번지
1991,주거지,대구광역시 달성군 화원읍 명곡리 22-1번지
1992,창고시설,대구광역시 달성군 화원읍 명곡리 30-1번지
1993,문화및집회시설,대구광역시 달성군 화원읍 명곡리 62-4번지
1994,편의시설,대구광역시 달성군 화원읍 명곡리 86번지
1995,편의시설,대구광역시 달성군 화원읍 명곡리 100-2번지
1996,주거지,대구광역시 달성군 화원읍 명곡리 101번지
2000,편의시설,대구광역시 달성군 화원읍 본리리 1번지
2002,교육연구시설,대구광역시 달성군 화원읍 본리리 1-1번지
2004,주거지,대구광역시 달성군 화원읍 본리리 1-2번지
2010,주거지,대구광역시 달성군 논공읍 노이리 110번지
2011,주거지,대구광역시 달성군 논공읍 노이리 113번지
2012,주거지,대구광역시 달성군 논공읍 노이리 114번지
2013,주거지,대구광역시 달성군 논공읍 노이리 116번지
2014,주거지,대구광역시 달성군 논공읍 노이리 117번지
2016,주거지,대구광역시 달성군 논공읍 노이리 118번지
2017,주거지,대구광역시 달성군 논공읍 노이리 119번지
2018,주거지,대구광역시 달성군 논공읍 노이리 120번지
2019,창고시설,대구광역시 달성군 논공읍 노이리 150-2번지
2020,편의시설,대구광역시 달성군 논공읍 금포리 303-4번지
2021,농축산업시설,대구광역시 달성군 논공읍 금포리 361번지
2023,생산시설,대구광역시 달성군 논공읍 금포리 454번지
2025,창고시설,대구광역시 달성군 논공읍 금포리 460번지
2026,생산시설,대구광역시 달성군 논공읍 금포리 469-1번지
2027,편의시설,대구광역시 달성군 논공읍 금포리 469-2번지
2028,생산시설,대구광역시 달성군 논공읍 금포리 471-1번지
2029,편의시설,대구광역시 달성군 논공읍 금포리 471-6번지
2030,편의시설,대구광역시 달성군 논공읍 삼리리 1-1번지
2031,편의시설,대구광역시 달성군 논공읍 삼리리 2번지
2032,주거지,대구광역시 달성군 논공읍 삼리리 2-1번지
2033,편의시설,대구광역시 달성군 논공읍 삼리리 3-1번지
2034,생산시설,대구광역시 달성군 논공읍 삼리리 4-6번지
2035,님비시설,대구광역시 달성군 논공읍 삼리리 13-1번지
2038,편의시설,대구광역시 달성군 논공읍 삼리리 22번지
2039,편의시설,대구광역시 달성군 논공읍 삼리리 23번지
2040,편의시설,대구광역시 달성군 논공읍 위천리 3번지
2044,편의시설,대구광역시 달성군 논공읍 위천리 3-3번지
