,주용도코드명,대지위치
1009,편의시설,세종특별자치시  연서면 기룡리 40번지
1010,농축산업시설,세종특별자치시  연서면 신대리 10번지
1011,주거지,세종특별자치시  연서면 신대리 15-5번지
1012,주거지,세종특별자치시  연서면 신대리 17-1번지
1013,농축산업시설,세종특별자치시  연서면 신대리 19-2번지
1014,농축산업시설,세종특별자치시  연서면 신대리 25-2번지
1015,주거지,세종특별자치시  연서면 신대리 27번지
1016,주거지,세종특별자치시  연서면 신대리 28번지
1017,창고시설,세종특별자치시  연서면 신대리 29-1번지
1018,교육연구시설,세종특별자치시  연서면 신대리 33-1번지
1019,교육연구시설,세종특별자치시  연서면 신대리 33-1번지
1020,편의시설,세종특별자치시  연서면 국촌리 2번지
1021,장례시설,세종특별자치시  연서면 국촌리 2번지
1022,생산시설,세종특별자치시  연서면 국촌리 7번지
1023,생산시설,세종특별자치시  연서면 국촌리 7번지
1024,생산시설,세종특별자치시  연서면 국촌리 7번지
1025,생산시설,세종특별자치시  연서면 국촌리 7번지
1026,주거지,세종특별자치시  연서면 국촌리 32-3번지
1027,주거지,세종특별자치시  연서면 국촌리 33번지
1028,농축산업시설,세종특별자치시  연서면 국촌리 37번지
1029,창고시설,세종특별자치시  연서면 국촌리 37-1번지
1030,농축산업시설,세종특별자치시  연서면 와촌리 9번지
1031,농축산업시설,세종특별자치시  연서면 와촌리 9번지
1032,농축산업시설,세종특별자치시  연서면 와촌리 9번지
1033,농축산업시설,세종특별자치시  연서면 와촌리 17-1번지
1034,농축산업시설,세종특별자치시  연서면 와촌리 17-1번지
1035,농축산업시설,세종특별자치시  연서면 와촌리 17-1번지
1036,생산시설,세종특별자치시  연서면 와촌리 18번지
1037,생산시설,세종특별자치시  연서면 와촌리 18번지
1038,생산시설,세종특별자치시  연서면 와촌리 18번지
1039,생산시설,세종특별자치시  연서면 와촌리 22번지
1040,주거지,세종특별자치시  연서면 부동리 5번지
1041,주거지,세종특별자치시  연서면 부동리 5-13번지
1042,주거지,세종특별자치시  연서면 부동리 7-1번지
1043,편의시설,세종특별자치시  연서면 부동리 17-2번지
1044,창고시설,세종특별자치시  연서면 부동리 47번지
1045,주거지,세종특별자치시  연서면 부동리 49번지
1046,주거지,세종특별자치시  연서면 부동리 50-1번지
1047,주거지,세종특별자치시  연서면 부동리 54-1번지
1048,주거지,세종특별자치시  연서면 부동리 54-2번지
1049,농축산업시설,세종특별자치시  연서면 부동리 54-5번지
1050,농축산업시설,세종특별자치시  연서면 봉암리 9번지
1051,농축산업시설,세종특별자치시  연서면 봉암리 9번지
1052,농축산업시설,세종특별자치시  연서면 봉암리 9번지
1053,농축산업시설,세종특별자치시  연서면 봉암리 9번지
1054,농축산업시설,세종특별자치시  연서면 봉암리 9번지
1055,농축산업시설,세종특별자치시  연서면 봉암리 9번지
1056,주거지,세종특별자치시  연서면 봉암리 20-1번지
1057,편의시설,세종특별자치시  연서면 봉암리 43번지
1058,편의시설,세종특별자치시  연서면 봉암리 43-3번지
1059,편의시설,세종특별자치시  연서면 봉암리 43-3번지
1060,주거지,세종특별자치시  전의면 읍내리 1-22번지
1061,주거지,세종특별자치시  전의면 읍내리 1-22번지
1062,주거지,세종특별자치시  전의면 읍내리 2번지
1063,주거지,세종특별자치시  전의면 읍내리 2번지
1064,생산시설,세종특별자치시  전의면 읍내리 2-7번지
1065,주거지,세종특별자치시  전의면 읍내리 4-4번지
1066,주거지,세종특별자치시  전의면 읍내리 4-4번지
1067,편의시설,세종특별자치시  전의면 읍내리 5-1번지
1068,편의시설,세종특별자치시  전의면 읍내리 5-1번지
1069,편의시설,세종특별자치시  전의면 읍내리 5-1번지
1070,주거지,세종특별자치시  전의면 동교리 1-2번지
1071,편의시설,세종특별자치시  전의면 동교리 1-3번지
1072,주거지,세종특별자치시  전의면 동교리 2-4번지
1073,자원순환관련시설,세종특별자치시  전의면 동교리 3-2번지
1074,님비시설,세종특별자치시  전의면 동교리 3-2번지
1075,주거지,세종특별자치시  전의면 동교리 4번지
1076,주거지,세종특별자치시  전의면 동교리 7번지
1077,편의시설,세종특별자치시  전의면 동교리 7-2번지
1078,주거지,세종특별자치시  전의면 동교리 7-2번지
1079,주거지,세종특별자치시  전의면 동교리 7-9번지
1080,생산시설,세종특별자치시  전의면 서정리 1-13번지
1081,생산시설,세종특별자치시  전의면 서정리 1-13번지
1082,생산시설,세종특별자치시  전의면 서정리 1-13번지
1083,생산시설,세종특별자치시  전의면 서정리 1-13번지
1084,생산시설,세종특별자치시  전의면 서정리 1-13번지
1085,생산시설,세종특별자치시  전의면 서정리 1-13번지
1086,생산시설,세종특별자치시  전의면 서정리 1-13번지
1087,생산시설,세종특별자치시  전의면 서정리 21-1번지
1088,생산시설,세종특별자치시  전의면 서정리 21-1번지
1089,생산시설,세종특별자치시  전의면 서정리 21-1번지
1090,주거지,세종특별자치시  전의면 원성리 1번지
1091,주거지,세종특별자치시  전의면 원성리 1-7번지
1092,주거지,세종특별자치시  전의면 원성리 2번지
1093,주거지,세종특별자치시  전의면 원성리 2번지
1094,주거지,세종특별자치시  전의면 원성리 3번지
1095,주거지,세종특별자치시  전의면 원성리 3-1번지
1096,주거지,세종특별자치시  전의면 원성리 3-2번지
1097,주거지,세종특별자치시  전의면 원성리 4번지
1098,농축산업시설,세종특별자치시  전의면 원성리 5번지
1099,농축산업시설,세종특별자치시  전의면 원성리 12번지
1100,창고시설,세종특별자치시  전의면 신흥리 4-1번지
1101,주거지,세종특별자치시  전의면 신흥리 4-1번지
1102,주거지,세종특별자치시  전의면 신흥리 13번지
1103,창고시설,세종특별자치시  전의면 신흥리 18-2번지
1104,주거지,세종특별자치시  전의면 신흥리 19-2번지
1105,주거지,세종특별자치시  전의면 신흥리 33번지
1106,주거지,세종특별자치시  전의면 신흥리 34-2번지
1107,주거지,세종특별자치시  전의면 신흥리 34-4번지
1108,주거지,세종특별자치시  전의면 신흥리 35번지
1109,주거지,세종특별자치시  전의면 신흥리 36번지
1110,농축산업시설,세종특별자치시  전의면 유천리 33-1번지
1111,농축산업시설,세종특별자치시  전의면 유천리 33-1번지
1112,창고시설,세종특별자치시  전의면 유천리 33-1번지
1113,편의시설,세종특별자치시  전의면 유천리 37번지
1114,주거지,세종특별자치시  전의면 유천리 69번지
1115,편의시설,세종특별자치시  전의면 유천리 76-1번지
1116,편의시설,세종특별자치시  전의면 유천리 76-10번지
1117,편의시설,세종특별자치시  전의면 유천리 78-5번지
1118,님비시설,세종특별자치시  전의면 유천리 78-6번지
1119,편의시설,세종특별자치시  전의면 유천리 78-6번지
1120,주거지,세종특별자치시  전의면 관정리 48-1번지
1121,생산시설,세종특별자치시  전의면 관정리 50번지
1122,생산시설,세종특별자치시  전의면 관정리 50번지
1123,생산시설,세종특별자치시  전의면 관정리 50번지
1124,생산시설,세종특별자치시  전의면 관정리 50번지
1125,창고시설,세종특별자치시  전의면 관정리 51번지
1126,창고시설,세종특별자치시  전의면 관정리 51번지
1127,창고시설,세종특별자치시  전의면 관정리 54번지
1128,주거지,세종특별자치시  전의면 관정리 66번지
1129,주거지,세종특별자치시  전의면 관정리 74번지
1130,편의시설,세종특별자치시  전의면 신정리 32-1번지
1131,편의시설,세종특별자치시  전의면 신정리 32-1번지
1132,창고시설,세종특별자치시  전의면 신정리 35번지
1133,편의시설,세종특별자치시  전의면 신정리 35번지
1134,주거지,세종특별자치시  전의면 신정리 41번지
1135,주거지,세종특별자치시  전의면 신정리 41번지
1136,농축산업시설,세종특별자치시  전의면 신정리 60번지
1137,편의시설,세종특별자치시  전의면 신정리 63번지
1138,주거지,세종특별자치시  전의면 신정리 120번지
1139,주거지,세종특별자치시  전의면 신정리 120-1번지
1140,주거지,세종특별자치시  전의면 노곡리 22번지
1141,농축산업시설,세종특별자치시  전의면 노곡리 50-1번지
1142,농축산업시설,세종특별자치시  전의면 노곡리 50-1번지
1143,농축산업시설,세종특별자치시  전의면 노곡리 50-1번지
1144,농축산업시설,세종특별자치시  전의면 노곡리 50-1번지
1145,주거지,세종특별자치시  전의면 노곡리 50-2번지
1146,주거지,세종특별자치시  전의면 노곡리 94-1번지
1147,편의시설,세종특별자치시  전의면 노곡리 94-4번지
1148,창고시설,세종특별자치시  전의면 노곡리 98-1번지
1149,주거지,세종특별자치시  전의면 노곡리 120번지
1150,편의시설,세종특별자치시  전의면 신방리 1-2번지
1151,편의시설,세종특별자치시  전의면 신방리 1-2번지
1152,편의시설,세종특별자치시  전의면 신방리 1-3번지
1153,농축산업시설,세종특별자치시  전의면 신방리 24번지
1154,창고시설,세종특별자치시  전의면 신방리 31-2번지
1155,주거지,세종특별자치시  전의면 신방리 31-6번지
1156,주거지,세종특별자치시  전의면 신방리 34번지
1157,농축산업시설,세종특별자치시  전의면 신방리 42-1번지
1158,창고시설,세종특별자치시  전의면 신방리 42-1번지
1159,농축산업시설,세종특별자치시  전의면 신방리 42-1번지
1160,농축산업시설,세종특별자치시  전의면 영당리 10-1번지
1161,농축산업시설,세종특별자치시  전의면 영당리 10-1번지
1162,농축산업시설,세종특별자치시  전의면 영당리 10-1번지
1163,농축산업시설,세종특별자치시  전의면 영당리 10-1번지
1164,농축산업시설,세종특별자치시  전의면 영당리 10-1번지
1165,창고시설,세종특별자치시  전의면 영당리 20번지
1166,주거지,세종특별자치시  전의면 영당리 21-2번지
1167,주거지,세종특별자치시  전의면 영당리 21-2번지
1168,창고시설,세종특별자치시  전의면 영당리 21-4번지
1169,주거지,세종특별자치시  전의면 영당리 21-4번지
1170,편의시설,세종특별자치시  전의면 양곡리 33-1번지
1171,편의시설,세종특별자치시  전의면 양곡리 33-1번지
1172,편의시설,세종특별자치시  전의면 양곡리 33-1번지
1173,편의시설,세종특별자치시  전의면 양곡리 33-1번지
1174,편의시설,세종특별자치시  전의면 양곡리 33-1번지
1175,편의시설,세종특별자치시  전의면 양곡리 33-1번지
1176,편의시설,세종특별자치시  전의면 양곡리 33-1번지
1177,편의시설,세종특별자치시  전의면 양곡리 33-1번지
1178,주거지,세종특별자치시  전의면 양곡리 60-6번지
1179,주거지,세종특별자치시  전의면 양곡리 61-2번지
1180,주거지,세종특별자치시  전의면 달전리 6번지
1181,주거지,세종특별자치시  전의면 달전리 6번지
1182,농축산업시설,세종특별자치시  전의면 달전리 34번지
1183,편의시설,세종특별자치시  전의면 달전리 35번지
1184,주거지,세종특별자치시  전의면 달전리 44-4번지
1185,주거지,세종특별자치시  전의면 달전리 47-3번지
1186,주거지,세종특별자치시  전의면 달전리 50-4번지
1187,주거지,세종특별자치시  전의면 달전리 57번지
1188,주거지,세종특별자치시  전의면 달전리 58-2번지
1189,주거지,세종특별자치시  전의면 달전리 74-1번지
1190,주거지,세종특별자치시  전의면 금사리 5번지
1191,창고시설,세종특별자치시  전의면 금사리 5-1번지
1192,창고시설,세종특별자치시  전의면 금사리 24-3번지
1193,창고시설,세종특별자치시  전의면 금사리 24-3번지
1194,생산시설,세종특별자치시  전의면 금사리 25번지
1195,생산시설,세종특별자치시  전의면 금사리 25번지
1196,주거지,세종특별자치시  전의면 금사리 26-2번지
1197,농축산업시설,세종특별자치시  전의면 금사리 26-4번지
1198,농축산업시설,세종특별자치시  전의면 금사리 26-4번지
1199,농축산업시설,세종특별자치시  전의면 금사리 26-4번지
1200,편의시설,세종특별자치시  전의면 다방리 13번지
1201,창고시설,세종특별자치시  전의면 다방리 37-1번지
1202,주거지,세종특별자치시  전의면 다방리 41번지
1203,주거지,세종특별자치시  전의면 다방리 42번지
1204,주거지,세종특별자치시  전의면 다방리 47번지
1205,주거지,세종특별자치시  전의면 다방리 72-2번지
1206,주거지,세종특별자치시  전의면 다방리 72-3번지
1207,주거지,세종특별자치시  전의면 다방리 72-5번지
1208,농축산업시설,세종특별자치시  전의면 다방리 118번지
1209,농축산업시설,세종특별자치시  전의면 다방리 118번지
1210,편의시설,세종특별자치시  전동면 노장리 6-2번지
1211,편의시설,세종특별자치시  전동면 노장리 9-1번지
1212,편의시설,세종특별자치시  전동면 노장리 9-1번지
1213,편의시설,세종특별자치시  전동면 노장리 9-1번지
1214,편의시설,세종특별자치시  전동면 노장리 9-1번지
1215,주거지,세종특별자치시  전동면 노장리 53-3번지
1216,주거지,세종특별자치시  전동면 노장리 58번지
1217,주거지,세종특별자치시  전동면 노장리 85번지
1218,주거지,세종특별자치시  전동면 노장리 109-4번지
1219,농축산업시설,세종특별자치시  전동면 노장리 111번지
1220,주거지,세종특별자치시  전동면 봉대리 2-5번지
1221,창고시설,세종특별자치시  전동면 봉대리 41-4번지
1222,생산시설,세종특별자치시  전동면 봉대리 60번지
1223,주거지,세종특별자치시  전동면 봉대리 67번지
1224,생산시설,세종특별자치시  전동면 봉대리 67번지
1225,생산시설,세종특별자치시  전동면 봉대리 68번지
1226,편의시설,세종특별자치시  전동면 봉대리 78번지
1227,주거지,세종특별자치시  전동면 봉대리 78-1번지
1228,창고시설,세종특별자치시  전동면 봉대리 87번지
1229,생산시설,세종특별자치시  전동면 봉대리 92-4번지
1230,생산시설,세종특별자치시  전동면 청송리 3번지
1231,창고시설,세종특별자치시  전동면 청송리 3번지
1232,편의시설,세종특별자치시  전동면 청송리 3번지
1233,생산시설,세종특별자치시  전동면 청송리 3번지
1234,생산시설,세종특별자치시  전동면 청송리 3번지
1235,생산시설,세종특별자치시  전동면 청송리 3번지
1236,문화및집회시설,세종특별자치시  전동면 청송리 6번지
1237,문화및집회시설,세종특별자치시  전동면 청송리 8-7번지
1238,문화및집회시설,세종특별자치시  전동면 청송리 8-7번지
1239,편의시설,세종특별자치시  전동면 청송리 8-7번지
1240,농축산업시설,세종특별자치시  전동면 석곡리 8-1번지
1241,농축산업시설,세종특별자치시  전동면 석곡리 8-1번지
1242,농축산업시설,세종특별자치시  전동면 석곡리 19-6번지
1243,농축산업시설,세종특별자치시  전동면 석곡리 19-6번지
1244,농축산업시설,세종특별자치시  전동면 석곡리 19-6번지
1245,주거지,세종특별자치시  전동면 석곡리 24번지
1246,주거지,세종특별자치시  전동면 석곡리 25번지
1247,편의시설,세종특별자치시  전동면 석곡리 25-2번지
1248,편의시설,세종특별자치시  전동면 석곡리 25-2번지
1249,주거지,세종특별자치시  전동면 석곡리 26번지
1250,주거지,세종특별자치시  전동면 보덕리 1-2번지
1251,창고시설,세종특별자치시  전동면 보덕리 1-9번지
1252,주거지,세종특별자치시  전동면 보덕리 1-9번지
1253,창고시설,세종특별자치시  전동면 보덕리 1-12번지
1254,창고시설,세종특별자치시  전동면 보덕리 1-12번지
1255,주거지,세종특별자치시  전동면 보덕리 4-1번지
1256,주거지,세종특별자치시  전동면 보덕리 7-3번지
1257,창고시설,세종특별자치시  전동면 보덕리 7-4번지
1258,창고시설,세종특별자치시  전동면 보덕리 19-15번지
1259,농축산업시설,세종특별자치시  전동면 보덕리 22-1번지
1260,생산시설,세종특별자치시  전동면 송곡리 2-2번지
1261,생산시설,세종특별자치시  전동면 송곡리 2-6번지
1262,주거지,세종특별자치시  전동면 송곡리 6-2번지
1263,창고시설,세종특별자치시  전동면 송곡리 7-3번지
1264,편의시설,세종특별자치시  전동면 송곡리 34-6번지
1265,농축산업시설,세종특별자치시  전동면 송곡리 54번지
1266,농축산업시설,세종특별자치시  전동면 송곡리 55-11번지
1267,농축산업시설,세종특별자치시  전동면 송곡리 55-11번지
1268,편의시설,세종특별자치시  전동면 송곡리 57-3번지
1269,주거지,세종특별자치시  전동면 송곡리 57-6번지
1270,주거지,세종특별자치시  전동면 송정리 12-2번지
1271,주거지,세종특별자치시  전동면 송정리 12-2번지
1272,주거지,세종특별자치시  전동면 송정리 36-4번지
1273,편의시설,세종특별자치시  전동면 송정리 36-4번지
1274,주거지,세종특별자치시  전동면 송정리 38-3번지
1275,농축산업시설,세종특별자치시  전동면 송정리 44-2번지
1276,농축산업시설,세종특별자치시  전동면 송정리 44-2번지
1277,주거지,세종특별자치시  전동면 송정리 45-2번지
1278,주거지,세종특별자치시  전동면 송정리 45-3번지
1279,농축산업시설,세종특별자치시  전동면 송정리 45-5번지
1280,주거지,세종특별자치시  전동면 청람리 8번지
1281,주거지,세종특별자치시  전동면 청람리 8-7번지
1282,주거지,세종특별자치시  전동면 청람리 9번지
1283,주거지,세종특별자치시  전동면 청람리 9번지
1284,농축산업시설,세종특별자치시  전동면 청람리 10-2번지
1285,농축산업시설,세종특별자치시  전동면 청람리 10-2번지
1286,주거지,세종특별자치시  전동면 청람리 10-8번지
1287,주거지,세종특별자치시  전동면 청람리 11번지
1288,주거지,세종특별자치시  전동면 청람리 11번지
1289,생산시설,세종특별자치시  전동면 청람리 11-2번지
1290,주거지,세종특별자치시  전동면 미곡리 10번지
1291,주거지,세종특별자치시  전동면 미곡리 20-1번지
1292,주거지,세종특별자치시  전동면 미곡리 20-8번지
1293,주거지,세종특별자치시  전동면 미곡리 20-9번지
1294,주거지,세종특별자치시  전동면 미곡리 20-9번지
1295,주거지,세종특별자치시  전동면 미곡리 20-10번지
1296,주거지,세종특별자치시  전동면 미곡리 20-11번지
1297,주거지,세종특별자치시  전동면 미곡리 20-14번지
1298,주거지,세종특별자치시  전동면 미곡리 20-15번지
1299,주거지,세종특별자치시  전동면 미곡리 20-16번지
1300,편의시설,세종특별자치시  전동면 송성리 3번지
1301,농축산업시설,세종특별자치시  전동면 송성리 4-1번지
1302,편의시설,세종특별자치시  전동면 송성리 4-1번지
1303,편의시설,세종특별자치시  전동면 송성리 8-2번지
1304,편의시설,세종특별자치시  전동면 송성리 8-2번지
1305,주거지,세종특별자치시  전동면 송성리 8-5번지
1306,농축산업시설,세종특별자치시  전동면 송성리 8-7번지
1307,편의시설,세종특별자치시  전동면 송성리 10-5번지
1308,편의시설,세종특별자치시  전동면 송성리 12-3번지
1309,농축산업시설,세종특별자치시  전동면 송성리 13-2번지
1310,주거지,세종특별자치시  전동면 심중리 4번지
1311,주거지,세종특별자치시  전동면 심중리 10-1번지
1312,편의시설,세종특별자치시  전동면 심중리 10-1번지
1313,창고시설,세종특별자치시  전동면 심중리 29번지
1314,창고시설,세종특별자치시  전동면 심중리 29번지
1315,주거지,세종특별자치시  전동면 심중리 33번지
1316,주거지,세종특별자치시  전동면 심중리 34번지
1317,주거지,세종특별자치시  전동면 심중리 35번지
1318,주거지,세종특별자치시  전동면 심중리 35번지
1319,주거지,세종특별자치시  전동면 심중리 35번지
1320,주거지,세종특별자치시  소정면 소정리 14번지
1321,농축산업시설,세종특별자치시  소정면 소정리 15번지
1322,편의시설,세종특별자치시  소정면 소정리 18-1번지
1323,주거지,세종특별자치시  소정면 소정리 21번지
1324,주거지,세종특별자치시  소정면 소정리 21-4번지
1325,주거지,세종특별자치시  소정면 소정리 24번지
1326,주거지,세종특별자치시  소정면 소정리 24번지
1327,주거지,세종특별자치시  소정면 소정리 24번지
1328,주거지,세종특별자치시  소정면 소정리 24번지
1329,주거지,세종특별자치시  소정면 소정리 26번지
1330,편의시설,세종특별자치시  소정면 운당리 27-3번지
1331,편의시설,세종특별자치시  소정면 운당리 27-3번지
1332,편의시설,세종특별자치시  소정면 운당리 27-3번지
1333,주거지,세종특별자치시  소정면 운당리 32-3번지
1334,님비시설,세종특별자치시  소정면 운당리 32-10번지
1335,편의시설,세종특별자치시  소정면 운당리 32-10번지
1336,님비시설,세종특별자치시  소정면 운당리 32-10번지
1337,편의시설,세종특별자치시  소정면 운당리 33-2번지
1338,편의시설,세종특별자치시  소정면 운당리 33-2번지
1339,주거지,세종특별자치시  소정면 운당리 35-1번지
1340,농축산업시설,세종특별자치시  소정면 대곡리 2-1번지
1341,농축산업시설,세종특별자치시  소정면 대곡리 2-1번지
1342,농축산업시설,세종특별자치시  소정면 대곡리 2-1번지
1343,농축산업시설,세종특별자치시  소정면 대곡리 2-1번지
1344,편의시설,세종특별자치시  소정면 대곡리 4-1번지
1345,편의시설,세종특별자치시  소정면 대곡리 4-1번지
1346,주거지,세종특별자치시  소정면 대곡리 4-6번지
1347,농축산업시설,세종특별자치시  소정면 대곡리 7번지
1348,농축산업시설,세종특별자치시  소정면 대곡리 7번지
1349,농축산업시설,세종특별자치시  소정면 대곡리 7번지
1350,생산시설,세종특별자치시  소정면 고등리 4-1번지
1351,생산시설,세종특별자치시  소정면 고등리 4-1번지
1352,생산시설,세종특별자치시  소정면 고등리 4-1번지
1353,생산시설,세종특별자치시  소정면 고등리 4-1번지
1354,주거지,세종특별자치시  소정면 고등리 9번지
1355,주거지,세종특별자치시  소정면 고등리 19-1번지
1356,주거지,세종특별자치시  소정면 고등리 24번지
1357,주거지,세종특별자치시  소정면 고등리 24번지
1358,주거지,세종특별자치시  소정면 고등리 24번지
1359,주거지,세종특별자치시  소정면 고등리 24번지
