,주용도코드명,대지위치
1775,농축산업시설,광주광역시 광산구 연산동 13-32번지
1776,편의시설,광주광역시 광산구 연산동 14-20번지
1777,창고시설,광주광역시 광산구 연산동 15-18번지
1778,편의시설,광주광역시 광산구 연산동 15-20번지
1779,창고시설,광주광역시 광산구 연산동 16-17번지
1780,농축산업시설,광주광역시 광산구 도덕동 2-1번지
1781,주거지,광주광역시 광산구 도덕동 17번지
1784,주거지,광주광역시 광산구 도덕동 44-1번지
1786,주거지,광주광역시 광산구 도덕동 48번지
1788,주거지,광주광역시 광산구 도덕동 85번지
1790,편의시설,광주광역시 광산구 송산동 87번지
1792,농축산업시설,광주광역시 광산구 송산동 216-2번지
1793,창고시설,광주광역시 광산구 송산동 217-10번지
1794,농축산업시설,광주광역시 광산구 송산동 217-12번지
1795,농축산업시설,광주광역시 광산구 송산동 220-1번지
1796,편의시설,광주광역시 광산구 송산동 231-1번지
1797,농축산업시설,광주광역시 광산구 송산동 236-11번지
1799,창고시설,광주광역시 광산구 송산동 238-6번지
1800,창고시설,광주광역시 광산구 지평동 1-1번지
1801,주거지,광주광역시 광산구 지평동 15-2번지
1802,주거지,광주광역시 광산구 지평동 15-3번지
1803,주거지,광주광역시 광산구 지평동 24번지
1804,주거지,광주광역시 광산구 지평동 27번지
1805,편의시설,광주광역시 광산구 지평동 33-2번지
1806,주거지,광주광역시 광산구 지평동 34-1번지
1807,편의시설,광주광역시 광산구 지평동 35번지
1809,편의시설,광주광역시 광산구 지평동 35-1번지
1810,편의시설,광주광역시 광산구 오운동 40번지
1811,주거지,광주광역시 광산구 오운동 70번지
1812,주거지,광주광역시 광산구 오운동 103번지
1813,주거지,광주광역시 광산구 오운동 105-3번지
1814,주거지,광주광역시 광산구 오운동 107번지
1815,주거지,광주광역시 광산구 오운동 111번지
1816,편의시설,광주광역시 광산구 오운동 113-2번지
1817,주거지,광주광역시 광산구 오운동 115-1번지
1818,주거지,광주광역시 광산구 오운동 115-3번지
1819,편의시설,광주광역시 광산구 오운동 120-1번지
1820,창고시설,광주광역시 광산구 삼거동 34번지
1822,주거지,광주광역시 광산구 삼거동 35-1번지
1824,창고시설,광주광역시 광산구 삼거동 69-1번지
1825,주거지,광주광역시 광산구 삼거동 115번지
1826,주거지,광주광역시 광산구 삼거동 116번지
1827,주거지,광주광역시 광산구 삼거동 117-1번지
1828,주거지,광주광역시 광산구 삼거동 117-2번지
1829,주거지,광주광역시 광산구 삼거동 117-4번지
1830,생산시설,광주광역시 광산구 양동 23-1번지
1831,편의시설,광주광역시 광산구 양동 26번지
1833,편의시설,광주광역시 광산구 양동 26-1번지
1835,편의시설,광주광역시 광산구 양동 26-2번지
1837,자동차관련시설,광주광역시 광산구 양동 35-7번지
1838,편의시설,광주광역시 광산구 양동 35-29번지
1839,주거지,광주광역시 광산구 양동 62-5번지
1840,편의시설,광주광역시 광산구 내산동 20-7번지
1842,농축산업시설,광주광역시 광산구 내산동 54번지
1847,창고시설,광주광역시 광산구 내산동 63-1번지
1850,주거지,광주광역시 광산구 대산동 18-4번지
1853,주거지,광주광역시 광산구 대산동 18-6번지
1855,주거지,광주광역시 광산구 대산동 33번지
1857,농축산업시설,광주광역시 광산구 대산동 34번지
1859,주거지,광주광역시 광산구 대산동 35번지
1860,주거지,광주광역시 광산구 송학동 14-7번지
1861,주거지,광주광역시 광산구 송학동 14-8번지
1863,주거지,광주광역시 광산구 송학동 14-9번지
1864,편의시설,광주광역시 광산구 송학동 14-12번지
1865,주거지,광주광역시 광산구 송학동 14-15번지
1866,주거지,광주광역시 광산구 송학동 14-29번지
1867,주거지,광주광역시 광산구 송학동 14-31번지
1868,편의시설,광주광역시 광산구 송학동 15-1번지
1870,주거지,광주광역시 광산구 신동 2번지
1871,주거지,광주광역시 광산구 신동 5번지
1872,주거지,광주광역시 광산구 신동 6번지
1873,주거지,광주광역시 광산구 신동 7번지
1874,주거지,광주광역시 광산구 신동 8번지
1875,편의시설,광주광역시 광산구 신동 20번지
1876,주거지,광주광역시 광산구 신동 29번지
1877,주거지,광주광역시 광산구 신동 30번지
1878,주거지,광주광역시 광산구 신동 31번지
1879,주거지,광주광역시 광산구 신동 32-1번지
1880,농축산업시설,광주광역시 광산구 삼도동 10번지
1881,농축산업시설,광주광역시 광산구 삼도동 10-1번지
1882,주거지,광주광역시 광산구 삼도동 19-2번지
1883,편의시설,광주광역시 광산구 삼도동 20-1번지
1884,주거지,광주광역시 광산구 삼도동 29번지
1885,주거지,광주광역시 광산구 삼도동 29-2번지
1886,주거지,광주광역시 광산구 삼도동 31번지
1887,주거지,광주광역시 광산구 삼도동 31-1번지
1888,주거지,광주광역시 광산구 삼도동 31-2번지
1889,주거지,광주광역시 광산구 삼도동 31-3번지
1890,주거지,광주광역시 광산구 남산동 17번지
1893,주거지,광주광역시 광산구 남산동 17-2번지
1894,주거지,광주광역시 광산구 남산동 24-3번지
1895,편의시설,광주광역시 광산구 남산동 62-3번지
1896,창고시설,광주광역시 광산구 남산동 63-1번지
1900,창고시설,광주광역시 광산구 송치동 24-6번지
1901,주거지,광주광역시 광산구 송치동 24-19번지
1902,주거지,광주광역시 광산구 송치동 24-22번지
1904,주거지,광주광역시 광산구 송치동 24-23번지
1905,편의시설,광주광역시 광산구 송치동 31-21번지
1906,주거지,광주광역시 광산구 송치동 31-28번지
1907,주거지,광주광역시 광산구 송치동 31-29번지
1908,주거지,광주광역시 광산구 송치동 31-33번지
1909,편의시설,광주광역시 광산구 송치동 31-37번지
1910,생산시설,광주광역시 광산구 산수동 48-2번지
1911,주거지,광주광역시 광산구 산수동 108번지
1912,주거지,광주광역시 광산구 산수동 108-3번지
1913,주거지,광주광역시 광산구 산수동 115-1번지
1914,주거지,광주광역시 광산구 산수동 115-2번지
1915,주거지,광주광역시 광산구 산수동 118-4번지
1916,주거지,광주광역시 광산구 산수동 120-2번지
1918,주거지,광주광역시 광산구 산수동 120-3번지
1919,주거지,광주광역시 광산구 산수동 120-4번지
1920,편의시설,광주광역시 광산구 선동 3-9번지
1921,주거지,광주광역시 광산구 선동 105-1번지
1922,주거지,광주광역시 광산구 선동 111-6번지
1923,주거지,광주광역시 광산구 선동 130-7번지
1924,주거지,광주광역시 광산구 선동 154-3번지
1925,주거지,광주광역시 광산구 선동 154-4번지
1926,주거지,광주광역시 광산구 선동 169번지
1928,주거지,광주광역시 광산구 선동 170번지
1929,주거지,광주광역시 광산구 선동 170-1번지
1930,창고시설,광주광역시 광산구 지산동 18-6번지
1932,주거지,광주광역시 광산구 지산동 61-5번지
1933,주거지,광주광역시 광산구 지산동 62번지
1934,주거지,광주광역시 광산구 지산동 79번지
1935,주거지,광주광역시 광산구 지산동 88-1번지
1936,주거지,광주광역시 광산구 지산동 89-1번지
1937,주거지,광주광역시 광산구 지산동 89-2번지
1938,주거지,광주광역시 광산구 지산동 90-1번지
1939,주거지,광주광역시 광산구 지산동 90-4번지
1940,편의시설,광주광역시 광산구 왕동 3-1번지
1941,주거지,광주광역시 광산구 왕동 3-2번지
1942,편의시설,광주광역시 광산구 왕동 3-4번지
1943,창고시설,광주광역시 광산구 왕동 13-2번지
1944,농축산업시설,광주광역시 광산구 왕동 34-5번지
1945,편의시설,광주광역시 광산구 왕동 93번지
1946,주거지,광주광역시 광산구 왕동 98번지
1947,주거지,광주광역시 광산구 왕동 100번지
1948,주거지,광주광역시 광산구 왕동 101번지
1949,주거지,광주광역시 광산구 왕동 108번지
1950,주거지,광주광역시 광산구 북산동 3-2번지
1951,농축산업시설,광주광역시 광산구 북산동 3-3번지
1955,주거지,광주광역시 광산구 북산동 5번지
1956,주거지,광주광역시 광산구 북산동 14-1번지
1957,주거지,광주광역시 광산구 북산동 25번지
1958,주거지,광주광역시 광산구 북산동 27번지
1960,주거지,광주광역시 광산구 명도동 15번지
1961,주거지,광주광역시 광산구 명도동 23번지
1962,주거지,광주광역시 광산구 명도동 33번지
1963,편의시설,광주광역시 광산구 명도동 37번지
1964,주거지,광주광역시 광산구 명도동 39-1번지
1965,주거지,광주광역시 광산구 명도동 41-2번지
1966,주거지,광주광역시 광산구 명도동 43번지
1967,주거지,광주광역시 광산구 명도동 46번지
1968,주거지,광주광역시 광산구 명도동 50번지
1969,주거지,광주광역시 광산구 명도동 53번지
1970,주거지,광주광역시 광산구 동호동 46번지
1971,편의시설,광주광역시 광산구 동호동 67번지
1972,편의시설,광주광역시 광산구 동호동 75-1번지
1974,주거지,광주광역시 광산구 동호동 81번지
1975,주거지,광주광역시 광산구 동호동 90번지
1976,주거지,광주광역시 광산구 동호동 95번지
1977,주거지,광주광역시 광산구 동호동 102번지
1978,주거지,광주광역시 광산구 동호동 104번지
1979,주거지,광주광역시 광산구 동호동 109번지
1980,편의시설,광주광역시 광산구 덕림동 15번지
1986,편의시설,광주광역시 광산구 덕림동 16-1번지
1987,주거지,광주광역시 광산구 덕림동 465-1번지
1988,편의시설,광주광역시 광산구 덕림동 474-1번지
1989,자원순환관련시설,광주광역시 광산구 덕림동 525-2번지
1990,주거지,광주광역시 광산구 양산동 1번지
1991,주거지,광주광역시 광산구 양산동 3번지
1993,주거지,광주광역시 광산구 양산동 6번지
1994,님비시설,광주광역시 광산구 양산동 81-1번지
1996,님비시설,광주광역시 광산구 양산동 81-4번지
1997,편의시설,광주광역시 광산구 양산동 81-5번지
1998,편의시설,광주광역시 광산구 양산동 87-3번지
1999,주거지,광주광역시 광산구 양산동 89-6번지
2000,주거지,광주광역시 광산구 동림동 20-1번지
2001,주거지,광주광역시 광산구 동림동 22번지
2002,생산시설,광주광역시 광산구 동림동 28번지
2004,생산시설,광주광역시 광산구 동림동 32번지
2005,자원순환관련시설,광주광역시 광산구 동림동 32-3번지
2007,주거지,광주광역시 광산구 동림동 37번지
2009,주거지,광주광역시 광산구 동림동 44번지
2010,주거지,광주광역시 광산구 오선동
2011,주거지,광주광역시 광산구 오선동 72번지
2012,편의시설,광주광역시 광산구 오선동 245번지
2015,편의시설,광주광역시 광산구 오선동 251-10번지
2019,창고시설,광주광역시 광산구 오선동 252-62번지
